5
2527 4952
1900 1925 2
1901 1925 -79
1901 1926 32
1902 1927 -49
1903 1927 -18
1903 1928 -48
1904 1928 -99
1904 1929 44
1905 1929 -17
1905 1930 94
1906 1930 -40
1906 1931 35
1907 1931 49
1907 1932 -19
1908 1932 -9
1908 1933 -18
1909 1933 -27
1909 1934 58
1910 1934 48
1910 1935 -25
1911 1935 18
1911 1936 -54
1912 1936 90
1912 1937 25
1913 1937 61
1913 1938 76
1914 1938 -93
1914 1939 -63
1915 1939 -75
1915 1940 -17
1916 1940 -67
1916 1941 74
1917 1941 79
1917 1942 61
1918 1942 5
1918 1943 -97
1919 1943 -69
1919 1944 48
1920 1944 -45
1920 1945 -92
1921 1945 -34
1921 1946 51
1922 1946 -60
1922 1947 -3
1923 1947 12
1923 1948 -43
1924 1948 -69
1924 1949 80
1925 1949 47
1925 1950 -6
1926 1950 80
1926 1951 -49
1927 1952 72
1928 1952 29
1928 1953 28
1929 1953 -48
1929 1954 2
1930 1954 -73
1930 1955 -53
1931 1955 19
1931 1956 42
1932 1956 28
1932 1957 -17
1933 1957 -46
1933 1958 93
1934 1958 53
1934 1959 60
1935 1959 -90
1935 1960 50
1936 1960 -81
1936 1961 65
1937 1961 -37
1937 1962 59
1938 1962 -72
1938 1963 -65
1939 1963 43
1939 1964 26
1940 1964 26
1940 1965 57
1941 1965 -17
1941 1966 -84
1942 1966 68
1942 1967 -90
1943 1967 -79
1943 1968 -28
1944 1968 -15
1944 1969 58
1945 1969 89
1945 1970 -29
1946 1970 -48
1946 1971 76
1947 1971 15
1947 1972 51
1948 1972 -42
1948 1973 -8
1949 1973 -15
1949 1974 21
1950 1974 -38
1950 1975 -24
1951 1975 -9
1951 1976 -73
1952 1977 51
1953 1977 56
1953 1978 90
1954 1978 -7
1954 1979 -10
1955 1979 -54
1955 1980 -63
1956 1980 75
1956 1981 49
1957 1981 45
1957 1982 34
1958 1982 8
1958 1983 -46
1959 1983 32
1959 1984 -13
1960 1984 78
1960 1985 -94
1961 1985 85
1961 1986 17
1962 1986 10
1962 1987 -60
1963 1987 76
1963 1988 82
1964 1988 -52
1964 1989 90
1965 1989 34
1965 1990 68
1966 1990 16
1966 1991 -80
1967 1991 -58
1967 1992 -56
1968 1992 -47
1968 1993 34
1969 1993 72
1969 1994 -25
1970 1994 -41
1970 1995 -80
1971 1995 -27
1971 1996 -78
1972 1996 28
1972 1997 -21
1973 1997 60
1973 1998 -8
1974 1998 2
1974 1999 36
1975 1999 -75
1975 2000 97
1976 2000 -80
1976 2001 59
1977 2002 94
1978 2002 23
1978 2003 93
1979 2003 65
1979 2004 -14
1980 2004 82
1980 2005 15
1981 2005 36
1981 2006 45
1982 2006 -99
1982 2007 -74
1983 2007 9
1983 2008 -7
1984 2008 33
1984 2009 -62
1985 2009 2
1985 2010 59
1986 2010 -53
1986 2011 -24
1987 2011 26
1987 2012 53
1988 2012 48
1988 2013 -60
1989 2013 44
1989 2014 -1
1990 2014 77
1990 2015 15
1991 2015 9
1991 2016 68
1992 2016 -8
1992 2017 -44
1993 2017 29
1993 2018 21
1994 2018 -94
1994 2019 -5
1995 2019 13
1995 2020 -50
1996 2020 97
1996 2021 67
1997 2021 71
1997 2022 35
1998 2022 -69
1998 2023 22
1999 2023 86
1999 2024 -17
2000 2024 -20
2000 2025 -25
2001 2025 33
2001 2026 -29
2002 2027 -38
2003 2027 -4
2003 2028 -6
2004 2028 1
2004 2029 10
2005 2029 -13
2005 2030 -82
2006 2030 19
2006 2031 -73
2007 2031 29
2007 2032 68
2008 2032 -80
2008 2033 6
2009 2033 -62
2009 2034 -56
2010 2034 -28
2010 2035 86
2011 2035 58
2011 2036 -26
2012 2036 72
2012 2037 34
2013 2037 27
2013 2038 83
2014 2038 87
2014 2039 20
2015 2039 -6
2015 2040 -71
2016 2040 -23
2016 2041 -97
2017 2041 81
2017 2042 52
2018 2042 -68
2018 2043 84
2019 2043 72
2019 2044 -14
2020 2044 39
2020 2045 -19
2021 2045 6
2021 2046 -52
2022 2046 35
2022 2047 74
2023 2047 100
2023 2048 16
2024 2048 -55
2024 2049 -49
2025 2049 89
2025 2050 -63
2026 2050 59
2026 2051 47
2027 2052 70
2028 2052 26
2028 2053 16
2029 2053 32
2029 2054 58
2030 2054 -73
2030 2055 -90
2031 2055 -72
2031 2056 45
2032 2056 48
2032 2057 94
2033 2057 92
2033 2058 35
2034 2058 50
2034 2059 -57
2035 2059 12
2035 2060 -29
2036 2060 -91
2036 2061 -96
2037 2061 -73
2037 2062 24
2038 2062 74
2038 2063 -100
2039 2063 54
2039 2064 93
2040 2064 -48
2040 2065 -89
2041 2065 -34
2041 2066 16
2042 2066 -40
2042 2067 96
2043 2067 74
2043 2068 44
2044 2068 69
2044 2069 -98
2045 2069 14
2045 2070 45
2046 2070 27
2046 2071 -23
2047 2071 -23
2047 2072 -94
2048 2072 34
2048 2073 -45
2049 2073 -25
2049 2074 26
2050 2074 79
2050 2075 59
2051 2075 36
2051 2076 81
2052 2077 24
2053 2077 -93
2053 2078 10
2054 2078 79
2054 2079 92
2055 2079 -95
2055 2080 64
2056 2080 -25
2056 2081 -36
2057 2081 -89
2057 2082 -11
2058 2082 -95
2058 2083 -99
2059 2083 -69
2059 2084 36
2060 2084 40
2060 2085 -100
2061 2085 78
2061 2086 -75
2062 2086 93
2062 2087 80
2063 2087 5
2063 2088 72
2064 2088 -87
2064 2089 46
2065 2089 67
2065 2090 -19
2066 2090 -84
2066 2091 -78
2067 2091 -61
2067 2092 5
2068 2092 26
2068 2093 -51
2069 2093 0
2069 2094 48
2070 2094 22
2070 2095 57
2071 2095 -89
2071 2096 84
2072 2096 -95
2072 2097 -51
2073 2097 -1
2073 2098 -69
2074 2098 -80
2074 2099 16
2075 2099 69
2075 2100 -68
2076 2100 -10
2076 2101 25
2077 2102 -47
2078 2102 -73
2078 2103 53
2079 2103 -61
2079 2104 -69
2080 2104 -93
2080 2105 -17
2081 2105 91
2081 2106 50
2082 2106 -63
2082 2107 72
2083 2107 -4
2083 2108 11
2084 2108 -56
2084 2109 -85
2085 2109 1
2085 2110 23
2086 2110 -29
2086 2111 82
2087 2111 45
2087 2112 60
2088 2112 -53
2088 2113 57
2089 2113 -26
2089 2114 -95
2090 2114 -84
2090 2115 -34
2091 2115 -33
2091 2116 -55
2092 2116 -33
2092 2117 -71
2093 2117 76
2093 2118 94
2094 2118 -19
2094 2119 -70
2095 2119 49
2095 2120 7
2096 2120 63
2096 2121 -87
2097 2121 -6
2097 2122 -78
2098 2122 -88
2098 2123 59
2099 2123 58
2099 2124 29
2100 2124 -91
2100 2125 -22
2101 2125 -3
2101 2126 -79
2102 2127 -87
2103 2127 -28
2103 2128 -8
2104 2128 92
2104 2129 -1
2105 2129 -84
2105 2130 88
2106 2130 40
2106 2131 65
2107 2131 87
2107 2132 26
2108 2132 -66
2108 2133 -76
2109 2133 -30
2109 2134 -47
2110 2134 -64
2110 2135 64
2111 2135 55
2111 2136 -64
2112 2136 33
2112 2137 -65
2113 2137 90
2113 2138 87
2114 2138 -27
2114 2139 -35
2115 2139 29
2115 2140 53
2116 2140 -79
2116 2141 81
2117 2141 -82
2117 2142 13
2118 2142 -77
2118 2143 -42
2119 2143 97
2119 2144 -13
2120 2144 -30
2120 2145 26
2121 2145 82
2121 2146 -76
2122 2146 -58
2122 2147 -14
2123 2147 84
2123 2148 -15
2124 2148 95
2124 2149 54
2125 2149 -75
2125 2150 90
2126 2150 56
2126 2151 74
2127 2152 -25
2128 2152 -80
2128 2153 9
2129 2153 37
2129 2154 -80
2130 2154 -30
2130 2155 -5
2131 2155 -98
2131 2156 65
2132 2156 -3
2132 2157 -56
2133 2157 100
2133 2158 6
2134 2158 -92
2134 2159 30
2135 2159 -43
2135 2160 91
2136 2160 -32
2136 2161 -58
2137 2161 -50
2137 2162 46
2138 2162 72
2138 2163 21
2139 2163 -33
2139 2164 -93
2140 2164 -27
2140 2165 -68
2141 2165 -66
2141 2166 -41
2142 2166 -19
2142 2167 -87
2143 2167 27
2143 2168 -25
2144 2168 63
2144 2169 -53
2145 2169 -96
2145 2170 -12
2146 2170 52
2146 2171 16
2147 2171 -67
2147 2172 89
2148 2172 -33
2148 2173 86
2149 2173 95
2149 2174 -30
2150 2174 -92
2150 2175 53
2151 2175 -44
2151 2176 22
2152 2177 60
2153 2177 64
2153 2178 76
2154 2178 41
2154 2179 44
2155 2179 52
2155 2180 -8
2156 2180 -16
2156 2181 -94
2157 2181 45
2157 2182 -39
2158 2182 97
2158 2183 -48
2159 2183 9
2159 2184 14
2160 2184 -5
2160 2185 -72
2161 2185 -35
2161 2186 24
2162 2186 -38
2162 2187 -95
2163 2187 10
2163 2188 97
2164 2188 -98
2164 2189 -64
2165 2189 53
2165 2190 -87
2166 2190 -19
2166 2191 39
2167 2191 -1
2167 2192 22
2168 2192 49
2168 2193 63
2169 2193 -11
2169 2194 -25
2170 2194 -5
2170 2195 2
2171 2195 52
2171 2196 38
2172 2196 -73
2172 2197 -19
2173 2197 -83
2173 2198 66
2174 2198 -47
2174 2199 97
2175 2199 -50
2175 2200 61
2176 2200 -97
2176 2201 -42
2177 2202 -47
2178 2202 4
2178 2203 14
2179 2203 -13
2179 2204 25
2180 2204 -95
2180 2205 13
2181 2205 -84
2181 2206 95
2182 2206 100
2182 2207 2
2183 2207 -100
2183 2208 87
2184 2208 -60
2184 2209 31
2185 2209 92
2185 2210 51
2186 2210 -74
2186 2211 17
2187 2211 -39
2187 2212 -40
2188 2212 -21
2188 2213 1
2189 2213 -75
2189 2214 -29
2190 2214 -34
2190 2215 -68
2191 2215 9
2191 2216 -8
2192 2216 -22
2192 2217 97
2193 2217 10
2193 2218 -16
2194 2218 -25
2194 2219 83
2195 2219 -64
2195 2220 61
2196 2220 57
2196 2221 36
2197 2221 85
2197 2222 -94
2198 2222 12
2198 2223 -96
2199 2223 -16
2199 2224 91
2200 2224 95
2200 2225 -95
2201 2225 4
2201 2226 -75
2202 2227 -82
2203 2227 -1
2203 2228 -67
2204 2228 50
2204 2229 58
2205 2229 86
2205 2230 38
2206 2230 -29
2206 2231 64
2207 2231 -29
2207 2232 -43
2208 2232 74
2208 2233 16
2209 2233 12
2209 2234 -72
2210 2234 71
2210 2235 38
2211 2235 55
2211 2236 -60
2212 2236 -65
2212 2237 85
2213 2237 -13
2213 2238 -27
2214 2238 -37
2214 2239 98
2215 2239 -82
2215 2240 78
2216 2240 -87
2216 2241 -71
2217 2241 8
2217 2242 -18
2218 2242 -14
2218 2243 -90
2219 2243 12
2219 2244 45
2220 2244 99
2220 2245 90
2221 2245 13
2221 2246 -31
2222 2246 -23
2222 2247 -49
2223 2247 -47
2223 2248 -12
2224 2248 -53
2224 2249 19
2225 2249 10
2225 2250 12
2226 2250 -15
2226 2251 50
2227 2252 75
2228 2252 84
2228 2253 67
2229 2253 -87
2229 2254 40
2230 2254 92
2230 2255 30
2231 2255 -28
2231 2256 -47
2232 2256 -15
2232 2257 -82
2233 2257 -25
2233 2258 -26
2234 2258 -64
2234 2259 7
2235 2259 69
2235 2260 27
2236 2260 51
2236 2261 21
2237 2261 86
2237 2262 78
2238 2262 -25
2238 2263 52
2239 2263 83
2239 2264 -29
2240 2264 50
2240 2265 -42
2241 2265 -1
2241 2266 33
2242 2266 92
2242 2267 -35
2243 2267 42
2243 2268 22
2244 2268 -7
2244 2269 73
2245 2269 65
2245 2270 69
2246 2270 -97
2246 2271 53
2247 2271 15
2247 2272 11
2248 2272 84
2248 2273 -72
2249 2273 -32
2249 2274 -35
2250 2274 3
2250 2275 90
2251 2275 -4
2251 2276 -55
2252 2277 86
2253 2277 3
2253 2278 -81
2254 2278 23
2254 2279 -86
2255 2279 60
2255 2280 39
2256 2280 -57
2256 2281 -11
2257 2281 86
2257 2282 61
2258 2282 85
2258 2283 85
2259 2283 -70
2259 2284 43
2260 2284 -28
2260 2285 -64
2261 2285 -97
2261 2286 -49
2262 2286 23
2262 2287 -16
2263 2287 -22
2263 2288 65
2264 2288 55
2264 2289 95
2265 2289 -36
2265 2290 -97
2266 2290 -43
2266 2291 -34
2267 2291 -69
2267 2292 -52
2268 2292 12
2268 2293 -15
2269 2293 16
2269 2294 -88
2270 2294 96
2270 2295 -9
2271 2295 52
2271 2296 78
2272 2296 -45
2272 2297 -39
2273 2297 -57
2273 2298 -14
2274 2298 6
2274 2299 -87
2275 2299 89
2275 2300 47
2276 2300 71
2276 2301 -7
2277 2302 90
2278 2302 5
2278 2303 40
2279 2303 51
2279 2304 -17
2280 2304 13
2280 2305 -48
2281 2305 -49
2281 2306 -65
2282 2306 54
2282 2307 -80
2283 2307 12
2283 2308 -83
2284 2308 -87
2284 2309 -2
2285 2309 11
2285 2310 71
2286 2310 -99
2286 2311 73
2287 2311 -31
2287 2312 97
2288 2312 0
2288 2313 -16
2289 2313 -92
2289 2314 93
2290 2314 91
2290 2315 -31
2291 2315 -62
2291 2316 23
2292 2316 91
2292 2317 86
2293 2317 -73
2293 2318 -4
2294 2318 53
2294 2319 54
2295 2319 -97
2295 2320 -100
2296 2320 74
2296 2321 -70
2297 2321 32
2297 2322 56
2298 2322 -54
2298 2323 22
2299 2323 2
2299 2324 100
2300 2324 8
2300 2325 -83
2301 2325 -24
2301 2326 -94
2302 2327 -63
2303 2327 13
2303 2328 -88
2304 2328 -6
2304 2329 42
2305 2329 -11
2305 2330 -18
2306 2330 31
2306 2331 -75
2307 2331 -4
2307 2332 69
2308 2332 88
2308 2333 -28
2309 2333 1
2309 2334 -24
2310 2334 78
2310 2335 1
2311 2335 -52
2311 2336 87
2312 2336 55
2312 2337 71
2313 2337 -69
2313 2338 43
2314 2338 -81
2314 2339 37
2315 2339 11
2315 2340 93
2316 2340 -19
2316 2341 63
2317 2341 81
2317 2342 -39
2318 2342 -99
2318 2343 -75
2319 2343 69
2319 2344 -83
2320 2344 -37
2320 2345 -63
2321 2345 -23
2321 2346 -92
2322 2346 -92
2322 2347 63
2323 2347 -9
2323 2348 -48
2324 2348 95
2324 2349 6
2325 2349 15
2325 2350 73
2326 2350 72
2326 2351 -30
2327 2352 21
2328 2352 9
2328 2353 -15
2329 2353 38
2329 2354 -10
2330 2354 -90
2330 2355 -35
2331 2355 -55
2331 2356 76
2332 2356 38
2332 2357 97
2333 2357 17
2333 2358 37
2334 2358 80
2334 2359 -52
2335 2359 -95
2335 2360 17
2336 2360 -100
2336 2361 16
2337 2361 99
2337 2362 89
2338 2362 -35
2338 2363 -73
2339 2363 27
2339 2364 66
2340 2364 -19
2340 2365 18
2341 2365 95
2341 2366 57
2342 2366 23
2342 2367 23
2343 2367 -74
2343 2368 -80
2344 2368 26
2344 2369 72
2345 2369 -42
2345 2370 100
2346 2370 31
2346 2371 -42
2347 2371 -79
2347 2372 -66
2348 2372 59
2348 2373 -63
2349 2373 70
2349 2374 -21
2350 2374 76
2350 2375 -73
2351 2375 16
2351 2376 48
2352 2377 -43
2353 2377 -2
2353 2378 -18
2354 2378 -75
2354 2379 -33
2355 2379 -95
2355 2380 99
2356 2380 93
2356 2381 -95
2357 2381 98
2357 2382 -53
2358 2382 66
2358 2383 -6
2359 2383 -48
2359 2384 78
2360 2384 43
2360 2385 24
2361 2385 -24
2361 2386 -30
2362 2386 1
2362 2387 -14
2363 2387 4
2363 2388 87
2364 2388 90
2364 2389 -11
2365 2389 -11
2365 2390 70
2366 2390 84
2366 2391 49
2367 2391 62
2367 2392 53
2368 2392 27
2368 2393 -18
2369 2393 17
2369 2394 73
2370 2394 -46
2370 2395 50
2371 2395 33
2371 2396 27
2372 2396 -7
2372 2397 100
2373 2397 -43
2373 2398 -48
2374 2398 4
2374 2399 56
2375 2399 -63
2375 2400 -69
2376 2400 97
2376 2401 42
2377 2402 -96
2378 2402 -2
2378 2403 -26
2379 2403 -58
2379 2404 29
2380 2404 -95
2380 2405 -48
2381 2405 -91
2381 2406 54
2382 2406 79
2382 2407 89
2383 2407 -45
2383 2408 -92
2384 2408 -36
2384 2409 75
2385 2409 -51
2385 2410 -57
2386 2410 69
2386 2411 -36
2387 2411 77
2387 2412 26
2388 2412 -9
2388 2413 -27
2389 2413 -17
2389 2414 35
2390 2414 -33
2390 2415 43
2391 2415 9
2391 2416 -39
2392 2416 55
2392 2417 -41
2393 2417 -47
2393 2418 -12
2394 2418 18
2394 2419 -61
2395 2419 -16
2395 2420 63
2396 2420 30
2396 2421 -54
2397 2421 -45
2397 2422 -52
2398 2422 85
2398 2423 -50
2399 2423 -80
2399 2424 96
2400 2424 -23
2400 2425 -99
2401 2425 -38
2401 2426 -96
2402 2427 -65
2403 2427 83
2403 2428 89
2404 2428 -7
2404 2429 74
2405 2429 73
2405 2430 66
2406 2430 -4
2406 2431 -46
2407 2431 -59
2407 2432 20
2408 2432 -18
2408 2433 24
2409 2433 48
2409 2434 80
2410 2434 87
2410 2435 -12
2411 2435 -53
2411 2436 -64
2412 2436 -28
2412 2437 54
2413 2437 92
2413 2438 54
2414 2438 -17
2414 2439 -97
2415 2439 73
2415 2440 4
2416 2440 -12
2416 2441 12
2417 2441 58
2417 2442 -98
2418 2442 42
2418 2443 89
2419 2443 -42
2419 2444 27
2420 2444 15
2420 2445 94
2421 2445 33
2421 2446 -66
2422 2446 -37
2422 2447 -69
2423 2447 75
2423 2448 85
2424 2448 -6
2424 2449 99
2425 2449 92
2425 2450 88
2426 2450 -6
2426 2451 -95
2427 2452 70
2428 2452 66
2428 2453 -61
2429 2453 -66
2429 2454 -100
2430 2454 52
2430 2455 20
2431 2455 -62
2431 2456 -53
2432 2456 -26
2432 2457 -99
2433 2457 -10
2433 2458 -91
2434 2458 12
2434 2459 -75
2435 2459 1
2435 2460 -20
2436 2460 -78
2436 2461 91
2437 2461 51
2437 2462 -34
2438 2462 -19
2438 2463 39
2439 2463 -4
2439 2464 -41
2440 2464 -66
2440 2465 -89
2441 2465 -80
2441 2466 84
2442 2466 40
2442 2467 44
2443 2467 -36
2443 2468 68
2444 2468 78
2444 2469 32
2445 2469 64
2445 2470 27
2446 2470 17
2446 2471 0
2447 2471 87
2447 2472 96
2448 2472 15
2448 2473 -31
2449 2473 39
2449 2474 -77
2450 2474 -91
2450 2475 92
2451 2475 -59
2451 2476 -6
2452 2477 -81
2453 2477 18
2453 2478 -23
2454 2478 13
2454 2479 52
2455 2479 1
2455 2480 14
2456 2480 13
2456 2481 -14
2457 2481 95
2457 2482 6
2458 2482 -27
2458 2483 62
2459 2483 -45
2459 2484 8
2460 2484 -76
2460 2485 36
2461 2485 -89
2461 2486 44
2462 2486 -40
2462 2487 86
2463 2487 86
2463 2488 12
2464 2488 52
2464 2489 -1
2465 2489 -71
2465 2490 1
2466 2490 17
2466 2491 72
2467 2491 17
2467 2492 26
2468 2492 7
2468 2493 8
2469 2493 -47
2469 2494 -54
2470 2494 26
2470 2495 62
2471 2495 -40
2471 2496 -46
2472 2496 -68
2472 2497 -41
2473 2497 -45
2473 2498 -41
2474 2498 55
2474 2499 -13
2475 2499 -69
2475 2500 -18
2476 2500 -70
2476 2501 -44
2477 2502 34
2478 2502 61
2478 2503 35
2479 2503 -17
2479 2504 -50
2480 2504 -73
2480 2505 5
2481 2505 68
2481 2506 12
2482 2506 89
2482 2507 -28
2483 2507 76
2483 2508 3
2484 2508 -27
2484 2509 -89
2485 2509 -71
2485 2510 19
2486 2510 92
2486 2511 -36
2487 2511 24
2487 2512 56
2488 2512 -68
2488 2513 25
2489 2513 37
2489 2514 92
2490 2514 58
2490 2515 -43
2491 2515 91
2491 2516 64
2492 2516 59
2492 2517 -97
2493 2517 -7
2493 2518 33
2494 2518 68
2494 2519 -18
2495 2519 18
2495 2520 -36
2496 2520 79
2496 2521 32
2497 2521 -30
2497 2522 -45
2498 2522 5
2498 2523 71
2499 2523 -15
2499 2524 -90
2500 2524 34
2500 2525 17
2501 2525 -91
2501 2526 68
2502 2527 -29
2503 2527 75
2504 2527 98
2505 2527 96
2506 2527 45
2507 2527 -22
2508 2527 -96
2509 2527 -52
2510 2527 73
2511 2527 -77
2512 2527 -98
2513 2527 61
2514 2527 48
2515 2527 59
2516 2527 8
2517 2527 47
2518 2527 27
2519 2527 24
2520 2527 59
2521 2527 -19
2522 2527 53
2523 2527 -13
2524 2527 -18
2525 2527 -18
2526 2527 27
2494 1032 20
1032 2469 33
2 2
1 2 -1
2 1 -1
2 1
1 2 -1
2 2
1 2 -1
2 1 -1
2 2
1 2 -1
2 1 -1
