40573 42422
62673 -25025 13285
41794 -61325 33581
56861 -38991 -88710
65933 -27465 -98249
33935 -36187 -33417
69694 85936 -58177
37025 60363 66205
14298 6229 42893
18601 -83081 49885
8684 2871 -39641
82213 -17203 6212
35030 19678 94031
4862 -27786 -50393
28513 71379 13473
35771 69796 -35946
58785 63517 -39283
64133 -8137 -22141
64921 -90117 74221
71237 30627 -93868
25313 1702 -27422
50009 15955 -68227
12374 95906 -14622
56941 9731 62901
63606 46484 36138
34516 99033 83262
13772 95874 -39727
33434 41774 -5306
80210 -98341 -93183
966 -89801 -71443
72529 -93932 26998
31866 43553 55430
34916 -11733 54568
38640 69042 -67895
60095 -41281 -79389
5999 -68058 92251
29516 98019 2383
79402 -67852 10566
11509 -27650 -49705
6234 36196 9086
50121 -87233 -56465
50228 -50723 -9238
70699 -19530 -69809
20826 -72085 -81948
18610 84127 -25777
79914 -47808 -60112
29002 -11411 -32455
10328 -96373 38937
55695 88866 -54037
51729 -29064 60997
23692 -74520 79736
21323 -2582 -29867
55601 -80166 -12037
67303 -38116 54799
61083 78300 8898
20609 49259 29635
9881 -65907 95956
42392 211 -40822
67601 20945 -73718
2671 -60222 80798
63537 80148 12318
66510 -98856 -537
27976 8925 -93669
14289 -99150 88277
60703 4654 -88137
55627 76617 -38105
79001 98582 24101
67358 21574 61669
77538 76182 29995
197 -44397 -26674
4135 -19930 -26291
45894 76839 68233
393 76137 50987
47336 -7551 98696
55096 56616 -72860
33961 -46573 -67580
15876 -40038 29777
16373 42912 85177
1349 50265 -56821
57601 5578 -26762
21511 -42564 18121
17823 33692 88227
11856 -19561 2005
76932 52841 48019
61287 -11746 17685
40540 -15664 11149
21312 90205 85954
57264 20288 -28393
13285 -49861 90787
56381 -4956 80056
46931 97336 37456
38490 17283 -97767
49285 47636 14144
45823 -78250 -60163
74736 24416 -57391
70005 -6822 29142
45425 22569 -23295
18684 -10893 27337
79025 -48862 -89571
24349 -11994 57679
34947 -27614 54367
81790 95207 36445
44312 -19239 7280
75192 -67340 -7618
77939 64901 -55613
7611 -33007 -47788
7994 -16278 27457
71990 -68693 -86797
69261 8200 -60519
2920 43320 -15270
67381 71033 -64547
11614 2867 32905
10259 -64415 -68401
7451 21007 921
13364 -75421 -85106
61300 84785 -36445
3486 74501 -51320
11872 -10313 13219
43916 62819 -54904
19687 -62519 -19175
40730 -75546 31680
82097 20760 45965
14369 -62333 75451
50724 17809 73819
5033 43040 -48917
2129 -45222 -4362
41818 -9996 -75142
10235 74955 -8676
28126 -15770 -26348
47386 47805 7599
1484 -8408 70639
59334 -76821 -59450
21938 -7403 -15943
74578 88143 44204
13702 48641 24114
61446 -61083 60217
18251 -53307 70261
43926 55197 52977
56502 57894 -62219
15936 -30349 -95807
18057 -34806 -49551
50543 -88976 -27090
69816 17611 -62666
64727 -20287 4591
35599 83405 -28504
10291 -68937 30217
39630 -36681 1246
36945 -28622 -37131
63077 81404 -93704
50315 -44143 105
415 -94573 21374
53816 -22544 -29488
42802 -52056 -10895
12281 12366 26899
67454 37637 -35776
22768 50026 13389
38089 42056 -74045
71254 -88074 44675
3998 59102 58017
42168 93439 11327
50153 10325 -43790
30096 32767 6284
76493 -55024 -54308
14186 50423 11043
8580 82399 11398
40292 16553 -88912
73806 74840 89728
52563 -142 -62957
74465 66898 93458
62374 -75247 -25502
11027 72711 -57828
69737 61747 -60200
14253 -38836 7706
37018 -5713 -8220
47926 -69540 9426
40072 62002 -33009
60447 19078 49374
58980 -70399 49490
23066 94268 2249
44377 96998 57435
69235 -98039 55921
49684 -43488 -56081
1028 50208 54627
54045 -89345 -85286
70790 -83032 82492
80715 -9902 73683
65583 37252 -84115
18997 -58188 -94003
4775 -10151 -59924
7850 -8106 -29585
75977 60576 78773
61153 -5628 -54950
12857 98330 -34394
65420 -74672 -29273
50962 -51288 22496
7483 66612 -97637
55462 -92944 -97777
69483 -10502 60870
37679 23636 32171
82856 -37938 -66552
21883 79396 24699
34411 -60995 44815
59895 -52731 84684
15437 -6454 28918
17423 -74356 -46931
58280 -50700 85295
66905 -57457 46498
75358 31030 -28948
74691 -79283 -39148
66388 -13828 -92088
27377 -20606 -60914
2386 59258 52848
9052 25427 -68917
16414 52136 97167
57338 -51774 -31546
30739 17002 -84872
36985 67355 53076
66164 -67816 38863
55044 24142 88009
52867 -38522 -11415
48417 -79142 11191
63880 64811 -50539
77231 49066 -93118
76992 -30628 -97039
71150 -35087 -80210
37132 -38450 -60366
72394 11801 -36012
29216 48583 -27631
19024 40997 -53771
44861 39587 -80079
59912 7912 -87888
80690 -61876 55482
31009 88698 -12209
14821 91513 58675
49459 -4827 -94092
57470 37580 -96654
40302 -57590 -15190
82283 710 75685
20625 59228 -5646
13420 -6346 -98700
36746 -37807 -35125
41874 -76502 -72743
2191 -99216 -21833
51462 48284 -99880
80753 1794 759
54009 -84468 -13296
71580 77971 42836
2383 -61401 14437
66263 48409 61594
76744 -33724 -73199
46183 -8304 -69070
69262 -21929 -21130
67439 1636 78593
62363 27365 3014
31807 -31350 -51607
54756 -7433 80033
33904 -60134 31846
48125 -47668 97597
11022 -17659 -30579
717 90944 79847
8651 -13490 77080
57386 61897 3631
17 12290 -93856
30130 30597 36030
46728 -63327 2004
7712 -8678 -4872
25168 11944 -26290
15610 -15664 44356
50809 21461 86050
66316 51182 80689
76902 66826 4735
47508 83999 66573
15413 5304 64180
55392 -25034 46369
30802 47403 58308
17309 -86174 88313
23443 96796 78679
42940 -32638 -72805
11676 65580 24211
50883 -37688 38494
30752 18406 -37735
29433 14607 -70224
17122 15304 64920
43070 -96827 29906
75795 -39052 38291
82928 78607 -99148
8068 38267 51270
15790 -40914 -84146
64363 -84947 5499
25377 67872 -97144
33006 72559 -40667
8351 78001 47544
73864 70647 -21466
68252 -88385 -42938
35501 17287 5304
42236 47982 -80974
54798 -76842 72881
82065 66946 -47875
47649 -20884 -27099
72095 90360 79600
34384 9763 38957
51983 10650 -29464
10444 78048 10170
75862 -62647 -57097
48780 15226 -64224
42155 -13101 -69394
35684 -32227 11244
10942 -98703 4620
4081 47224 82100
8262 -39740 -88685
8647 -46846 -98916
70647 -52451 79587
72584 -20888 36607
47258 -54137 -75751
14863 92753 -11573
82002 2179 -83923
16525 -67256 97979
2767 63779 42900
25477 -81490 -44917
68705 -96493 -51909
73400 51963 50748
20236 -67257 77306
27282 70643 -72748
64103 6647 67750
81410 -94069 72528
65258 40038 99602
12860 98022 -23731
27874 6071 -29615
56509 71305 75168
75775 -7603 92644
72685 -73602 -5743
36791 32817 -5523
4414 56300 16542
53402 -81239 43537
2328 -68019 -20913
4917 75162 88673
13335 317 36802
80024 -36670 -51401
3692 29147 -13198
24561 -89167 11490
6600 -90060 -74610
78725 6183 -73563
20828 86621 -78786
37385 -13992 84758
75217 -34103 37740
7623 70241 40077
57724 94939 30855
55649 54473 39636
14279 -48593 117
16785 83098 87302
4173 -15874 -76357
46492 -94527 51224
45827 15835 58986
20905 -19856 -91655
39191 -31875 -67481
70215 36687 74133
36726 -69725 79270
25437 -23541 65039
309 149 14684
33630 93530 -32344
22951 76586 61186
21236 37223 48732
57278 -10853 -82590
39486 32613 69442
31753 43401 -401
19461 25488 -85043
7758 -89703 41968
41196 -54817 -39552
9121 44361 27135
17889 -82752 20299
46957 -97149 17987
49855 -10024 -49195
39849 -99957 -35924
7908 59348 76663
71502 94211 81913
82372 -39539 -74786
60107 -31255 -93616
61000 93471 -76268
69147 19267 -54828
80030 -47206 1173
55898 39618 -984
64440 5812 -91781
62876 -19252 62432
60378 87477 -84619
81769 -53453 61127
14601 86194 2387
37984 39647 -88715
8036 -28378 56855
41599 -26374 42009
32545 -71723 63535
49527 -24392 41878
68552 -54990 31230
66189 12833 69017
1480 -36766 73540
14028 25979 93229
60765 -88094 3730
15887 -29291 -28597
28893 42684 -75228
14505 59881 -54548
76185 -44749 -17851
8486 18021 71669
39574 74621 93777
51388 -31660 -76903
19706 92201 -7002
7019 38211 -6044
30202 -29073 -76347
4904 94857 88083
66961 67330 53748
78255 -52498 -60900
41333 57721 42734
74570 -98182 -99777
38787 -64527 -66617
64733 14206 -50266
40430 34870 98172
20678 73868 51097
66730 -25511 28431
2734 -83746 12781
30740 89068 -47818
44877 -85641 59992
60043 76607 -87122
61815 -27270 -20444
13494 -99432 34556
59427 85295 70244
70470 -62783 -24343
9563 6482 -73139
38138 -97269 -41800
46017 -43068 65720
27089 -86951 -15912
73375 -89407 53192
2551 58805 -46413
39218 -63232 78806
49433 -76950 -6952
56768 95845 -88466
64474 4694 46394
78381 -6330 45243
25220 -63919 79323
64498 -62703 82442
61960 -68908 -44982
62449 -17099 -30663
17042 65580 -37121
18178 91951 93249
46169 36811 93072
25524 649 88409
3068 -82119 50582
76333 91834 40948
75938 -71661 -72193
15880 4689 84143
60261 -5909 44209
82414 12443 -88077
69828 -10824 -30876
28827 56033 -88136
28688 -14949 -66248
66939 37369 -24705
22558 -5391 98324
79294 -55488 39613
8259 80169 26031
42602 91699 58017
68785 -31862 54966
64121 43812 -41065
6149 -37098 -84845
41691 93249 -56660
59439 -51170 92481
55757 -29791 -14701
16924 -2656 -17892
8337 -97230 94390
26857 55870 66364
79427 -934 32541
46764 72689 -47249
4334 -86584 -74994
31907 -75138 63787
46668 -79937 73801
73326 -459 -26538
9883 -77068 31078
75104 -87594 85279
74229 72795 92771
26064 -97001 84059
49958 -41828 -31616
59785 17160 25781
79017 -30066 96151
64944 -65390 1934
43603 -68011 11118
41144 86009 14425
78765 18070 -51334
81904 14153 -5375
63813 82289 -44658
28302 -78766 -74756
52019 -68581 99115
30283 90869 -94820
17635 63823 64297
69615 -88252 -70595
72861 84581 -24364
18635 -29465 55657
71704 -40936 -6119
57320 45715 -77033
21830 -88505 40286
40710 12783 3980
38690 74307 -92042
47522 65904 97779
30573 70270 15313
28017 -43489 28735
50076 7559 -69679
7608 -18062 81641
42472 84574 7971
24256 67498 29979
26449 79380 -66108
9409 58138 -35278
38431 -44496 91172
48072 8226 -18295
11926 17656 9193
79245 7798 -6150
22525 10304 78049
73072 85776 27278
1992 68219 51505
21122 13399 18402
26275 19264 -74803
11278 -99096 99875
43594 -2164 63278
55622 -30944 89832
28915 -6700 43831
64042 56867 -64738
77958 -83128 1052
82271 -14777 -39498
48733 -14321 -13769
78405 -98486 -89182
44086 -7340 -2811
66072 98933 36084
59288 96028 88572
58852 48059 75167
71579 20677 51425
15143 30954 46058
9856 -30961 -77173
35585 -24361 -18828
50116 98169 52254
3385 55199 37683
60220 -79950 7953
18994 -29898 -78874
18742 -78779 3887
72413 20091 -36446
54651 90844 78849
39000 -32412 -66456
70735 -90448 -62355
11562 99561 -30760
79790 99432 28331
36027 94437 -97185
26082 42607 58373
62478 8341 64953
77765 -59617 68894
30821 -25149 -69384
35577 -88111 -32631
46693 -37970 19586
82957 33675 24338
5357 80579 -62806
29409 -51236 41584
34400 93825 -67479
50619 85735 -33230
52193 73336 -94862
22353 55193 60120
21586 -68266 95030
24087 96301 962
11611 38823 9312
12588 -34333 -50747
23198 17178 -52939
17404 25391 63922
58459 48926 -85073
3419 -40574 -85952
21545 -23488 -42882
76095 -51134 43770
57668 -51446 -16880
63329 -79112 81219
82378 29689 84260
6131 -22191 -13306
12378 24396 29739
57721 25977 -77267
81838 4703 28287
40604 -69535 17901
4382 -27793 29285
44850 -32918 -44947
51510 -61169 66717
66613 -28631 35871
33674 -23992 90820
6558 -795 -16894
66159 253 -49870
50534 75977 22286
9696 19702 23553
36738 -19288 -92261
68268 -10328 -12156
82755 -23325 -6845
5377 -46660 1902
34202 5006 -44856
6652 5856 -21191
23626 50209 32724
38531 -89648 28403
6087 31160 -545
54982 -77673 -20862
42738 53820 24008
57349 -98237 -74105
56433 -2472 -15466
17836 -43396 -37235
79581 26951 -8832
50637 21486 -33181
69572 2462 17715
2357 -88229 -61083
35741 56339 79126
74281 -24128 -49265
18774 74674 83705
36087 35594 82298
30150 -98833 -16337
73300 14351 76373
73825 58722 -55641
82203 -5458 -86263
70435 84107 84441
43907 -28537 -92231
58646 50600 40924
28127 58877 54832
67537 12639 97906
34558 -66359 53516
15848 83794 75063
81717 -83155 -54837
42788 -66104 -30173
81332 -77892 -33335
82046 -60993 60574
8968 50806 86731
81478 -17272 11239
51075 -63906 -22395
57779 -12673 -28620
32802 5187 -77388
51877 -82957 36692
62492 23899 -20956
31472 -85369 33489
7213 -18549 -10638
14157 -94762 -33028
47013 -71263 23702
26561 8883 87703
26035 -98304 -5247
42819 -85702 90770
69283 -40373 -84313
35239 56878 48319
53592 -91873 -43303
16377 34756 62148
82664 -14631 77714
52751 77150 -54914
75151 91622 53901
76361 69398 14471
36635 79639 -57902
18441 34738 7456
67235 -43452 20776
17304 -52797 26460
44749 -26877 -35554
74996 -35017 -13133
71179 -81307 -59913
35623 -46370 40241
49626 -22890 18940
7446 11558 94704
14974 99563 86537
248 97511 89173
65013 47429 92567
34065 35949 -7912
81215 -40177 -6976
43158 -28863 -83019
8109 71488 56384
26315 -44743 75809
39932 -63305 -2915
72490 69954 -17536
67660 71874 -46443
17593 -63171 -28373
17411 -89080 -59971
44447 -44031 -63344
7886 85591 -43720
54061 3714 79365
17997 19863 -70281
81921 57393 22193
15018 47203 -19318
54200 -72209 73626
37586 18842 -38751
70319 53477 80020
66742 -51400 33985
2527 -83752 -41252
47326 93433 -42789
72768 43832 -69172
8232 2071 35513
14182 -22336 -23052
14564 23184 -98231
51826 29069 86527
8354 92722 28995
41662 -62838 90767
6724 -38615 -66692
57605 -49847 -96768
77625 -11793 51726
68074 -59427 -2973
15520 -11916 88448
470 -89786 -85586
15322 29215 5272
45967 -22737 44511
61073 -72757 -28790
67799 -48466 -43690
6505 -70389 57253
48497 26360 -24752
68879 8234 -35102
1993 -94945 10620
64933 -95997 61683
63774 17034 33407
2172 -90442 -9210
6992 41910 68478
43524 -41978 -93097
51351 -40219 82539
75431 39926 63060
74734 39886 -29899
68377 56623 -13416
59167 -42302 -47010
58694 -90552 65552
13712 -62035 -67816
40245 -38015 -25097
23752 51645 -29162
53514 60 -92579
74890 -16446 -92551
46792 85335 -99267
73736 -77687 42960
71208 32636 38845
39422 -47711 -24259
75469 -88029 52094
26578 -89509 54660
969 41186 -57155
17212 93447 90168
3577 21641 -37256
16986 372 63856
53995 -66892 -64655
43255 -64589 71733
44294 -65293 -74393
38118 88619 88719
27473 64936 -15582
4386 44752 -5057
69321 -62846 -18257
63358 -72130 -58835
10247 -64088 -98485
20456 71698 38062
58943 -88782 -2331
24891 -40461 -92808
67792 3514 63352
54846 9840 -11320
63157 -15112 86925
63760 45684 8350
34734 72243 88222
6015 41075 -24423
34378 -33044 56523
20600 58625 72915
54629 -52441 -94481
26947 18878 55226
3345 -36692 27724
69121 88248 81581
40280 51820 -16708
43192 -26903 60271
21004 84242 62793
50046 73529 80904
82537 -32895 -33386
25953 -37949 22528
56347 -14827 56576
29351 14043 77451
37804 15509 61903
39183 -26099 26017
11756 68613 11259
24734 -87052 -15391
81977 51551 -64168
31360 74691 -47582
25106 73731 59812
71070 29197 38034
3340 -75975 -112
26352 18853 37955
69809 -8486 -12553
79738 57412 -13186
62098 56972 71358
75596 77799 -40465
72643 -7948 -14694
40934 68679 15455
48500 45001 13335
16528 -82646 10591
58822 -7508 -55176
20500 -23789 7974
48436 -18660 59859
65778 74882 74593
76824 92363 -25883
56235 5579 -36961
79463 -36360 77670
5863 -88243 13813
26028 57090 97337
38943 56303 -71703
72385 -92946 -48856
26677 69263 -15174
46173 -20969 19434
78369 -41543 85518
47148 23424 -9761
17237 72673 -82477
26430 28517 50470
53974 -7638 -77521
48981 13796 -10924
26108 42696 56553
37194 62962 -56306
59242 29176 -84355
34434 75042 93744
12887 42942 1822
59312 -75486 -87435
71735 -85011 -82395
37147 -10323 20617
18512 -56010 -34499
61379 -6572 7608
48644 6412 18161
11545 -12118 -1993
34977 -41402 58043
27846 43993 84490
38252 -27188 -78321
38367 -15370 -43246
73539 -380 34708
65967 -20093 30328
39419 98773 -74302
9640 -54388 -67937
5028 24068 -40740
29395 -58863 -5555
79718 72663 81113
65292 -59620 33344
8213 -87068 -94757
51297 97940 97545
17004 -4298 -2357
33919 72879 -23310
72970 -80373 -33330
24784 81660 -17162
51454 -59952 -22616
28641 -18857 78404
46451 96347 38663
35543 -79183 -25648
9459 -9908 95605
30834 -49670 -40462
49941 -47620 88475
60520 -25619 -13306
63500 99322 -60496
58190 37488 -93664
73629 83763 58508
44954 17731 37371
18644 -32749 90486
39220 72219 -68374
29900 -77353 -88194
59715 7561 -76086
25202 4323 -24008
81315 -68021 66821
74779 94607 -7418
31764 -64687 30491
70272 64619 66852
44918 -12539 -23005
76446 -36928 -30005
53701 21707 81134
35698 -65107 -77767
50625 67533 -15518
6670 -24552 73940
59605 -38970 30599
73938 -71194 -74563
37088 20650 7461
4269 81662 68620
56335 -46082 -22339
81063 -62873 51239
46331 27736 -47641
14922 -75708 76749
28088 -51300 -76229
81648 -97560 -17596
80214 -35475 -13416
2841 80537 45460
35004 -65132 -11733
31172 87812 64405
46359 58964 -93855
19187 -40648 -65358
72785 70407 29852
40871 37823 75120
25831 94009 33460
61116 75728 -3127
67056 88425 66024
80095 -83913 34489
65385 20951 -26862
6536 -66079 69131
74903 31927 -84529
33890 -58825 -52875
55523 76809 39474
22305 -98452 -66606
49263 -44145 87317
82012 -73793 -71138
11038 67394 -25090
18680 64229 -49556
30003 -43314 -19998
67394 -51097 14314
49253 -51813 89617
36344 -29022 -76499
63855 10643 -47071
73633 -6551 32527
81029 21027 -21865
20891 -77897 -83327
1455 -95644 89316
20660 -16961 -51030
4160 -90532 -98092
81716 74716 27033
31557 -62917 -48394
23061 -27082 63823
51424 -84886 -1232
20029 85732 73844
5842 24928 -72785
24636 -8687 93820
30758 59147 -29606
75169 -13459 40140
5800 870 69033
617 81877 -74511
60897 84348 -75252
3150 -3184 -75720
55923 85848 50776
60659 -39465 -59225
43476 -44302 -80098
5634 -17824 89170
55531 -34317 -35870
27043 -89628 19959
23416 46049 69879
14374 53192 -72802
82074 -15691 16767
42238 47424 -24478
7414 46991 55201
6703 -29915 19857
41419 -19951 -86083
54218 -70488 25220
48669 84117 -34487
671 13561 8393
23395 -79451 -82072
72177 14954 21256
37519 -94240 -73467
26270 96026 -21
34514 -84117 41699
50762 36667 -57580
41542 -92195 35918
77377 24805 46251
21591 35159 66459
59309 67434 -82386
15531 -70530 -55436
424 -56073 -82976
2276 28859 -45635
33814 6776 -9289
11991 -92242 -35709
47335 94450 95556
53217 -61972 13879
40084 76795 -27485
63836 -1396 12575
62143 85036 -31150
1234 -80390 -87176
8115 2472 -53451
20457 -43992 -34484
2012 13389 44706
51051 -17031 -77768
48844 -72848 60490
78125 -76668 88226
9234 -80719 -18434
5888 -18882 -16851
72588 -52502 96645
16020 -793 -64491
72573 70975 -96933
61309 51240 74644
53801 -7989 15454
36200 87371 67983
6358 79017 19595
608 -53741 -47895
39642 26844 98970
22742 41138 5035
13790 67564 88212
363 7143 71503
45808 87182 -96685
59601 -6010 -35312
29060 67557 -32486
8235 53242 -80863
62074 4332 -70567
23590 26651 80345
64093 72569 82093
53374 -12356 54791
60900 -17788 84597
41705 7991 -17551
59250 76653 -76439
67530 -29793 -95214
19900 13012 66490
850 92091 31910
72326 -2674 14411
11977 82736 -85800
65673 -16890 27877
23108 -39297 -13232
20216 -32376 3886
69295 -25566 -64051
39066 24103 10536
33050 1203 91501
36730 -5010 -17856
79700 -54543 22008
34950 -96452 53697
15958 -48299 45507
76430 -72957 -10660
66602 59608 18187
16966 -49741 -12225
69900 27882 3175
81243 -68476 -75857
37993 43580 -77950
67467 67408 -57724
36929 -43790 88969
48052 -66285 -14204
73468 97175 -77729
22282 -86836 -17142
76490 75905 -22280
48974 56681 -47339
27596 -75495 54245
57382 -86104 91628
76059 -41085 -19189
8261 -52022 -22011
77412 33740 -45476
69300 13500 61575
38025 28712 -41905
30471 77013 51561
1949 24540 98038
71154 24110 -98262
58904 -98018 -72861
58839 -23991 68278
77130 -17011 -31053
12130 7250 42408
33642 -3717 5292
48554 16900 29629
1073 -94885 -96511
72044 1800 -38257
56924 47307 83543
70834 74993 -57702
18870 -8968 -31448
9021 -22545 2824
43183 48868 -1996
56845 9691 59583
45039 9660 -94352
68714 84564 28922
75373 -29821 -17303
16430 70709 99420
36666 -69890 -64956
8738 -9319 32875
72711 89302 86246
19474 86260 -84117
30980 -19342 9292
20107 -10518 69306
47738 -77345 87231
61836 80805 53138
36495 65649 -82598
58277 -94858 -51343
57269 6490 88892
69172 -56873 -44865
20075 93249 40435
42790 -64936 32693
73014 -83834 43778
28021 -96921 49942
1889 -13109 -33958
82913 4986 -63350
48697 -55046 48455
71798 35121 -32574
26362 36926 1469
6223 83801 54494
54078 55243 -7157
16449 -95810 -34462
6175 49850 55601
15997 39160 99645
39716 -62379 97611
15827 36326 1950
67293 -19502 -67647
24290 -79580 -77932
17085 12766 19623
75470 42174 79936
53600 41408 -13073
38267 -10500 72488
68697 -15988 -29273
10995 -23422 76255
61588 -22131 -41454
69726 23839 71296
67261 -45934 98896
56646 54279 -91647
61885 10532 -5111
813 31939 12903
2929 -72031 -88626
59404 -47875 -32212
1926 -50272 -2647
12957 53600 68232
43590 98918 -25898
42385 -53442 29510
9349 19846 -57552
59579 72115 -98617
67751 75018 -47853
51270 18501 -49794
76154 -13325 47214
22845 -19193 91392
15782 32311 -86607
34771 80252 -20939
19990 62065 -83883
38239 -7342 -62321
42947 -58939 -40667
3615 -74618 53469
20992 -4821 96843
1907 31035 -78180
54181 -81450 -65093
76494 -65174 -9664
75051 37141 43082
10866 -55710 7932
23086 96426 11321
31434 68359 54949
34882 34185 -40934
48737 -42297 44866
22848 87810 -13885
79932 64711 20649
29250 29216 -90475
63542 26137 -66288
9724 94264 79527
62644 -38376 -27430
5792 44032 -92145
30778 93729 -49323
60279 40596 -3581
33760 -78901 43707
986 66039 58029
52829 22933 35327
20652 11452 -95199
18966 94151 84223
77554 -20530 -66071
41720 -80178 79054
24127 42342 54217
8408 -46846 -13411
5269 86424 -70711
57771 90579 80090
61112 -85037 85486
78724 -82264 -91004
39730 37117 -49311
65585 -21190 -35013
42353 -71223 -55977
35968 -1947 -26363
25669 69784 -51988
35647 -94472 -67275
50340 77175 -35589
30229 5016 -60193
51088 -94835 -69769
42506 62549 -54598
31020 -73893 -25611
31083 -78317 17893
34356 -910 -83641
52918 99837 98646
26539 70864 50842
32549 69523 -90223
52286 -94684 -7780
78601 42606 8371
71216 -37131 68903
18049 -31772 -37601
44882 -40785 48009
33246 -22723 -83935
12398 20395 -44618
64104 49989 16525
77422 -98007 -54861
48695 -21555 -22488
72919 20584 -6419
7415 -24095 -64762
69298 -92158 -83673
12694 37147 10294
226 -25819 44412
36745 -73903 -72063
15995 -24733 -46496
3262 89624 -92410
44625 -284 -89932
55415 44114 13734
9069 48591 28631
39899 67256 -43700
55940 -94734 63060
25453 81266 -87248
8876 80667 -74730
23428 -99057 54653
468 40762 63404
76419 85125 38364
2991 32206 -31002
39482 23983 24571
51945 -99999 4379
8512 -24999 -27035
64020 -17486 -52639
5954 -93102 3929
12054 -63328 -60606
27078 57642 -70966
40696 82757 25998
53458 20534 81324
68583 -32168 97319
39016 -78837 60550
56399 87832 -64802
65012 -69814 -27102
25651 -9682 80581
26791 -37526 41545
18974 72354 29058
44214 -22705 25721
1339 54997 -24391
50694 51776 76152
2013 -33919 67724
74447 12596 -99986
42253 71497 -20048
43537 42611 -33670
27148 19077 -42635
1986 78079 -3999
35143 67167 3782
69344 96760 98495
75349 -29321 3413
30111 140 -98355
55752 -97831 -54048
68385 75842 -41332
1580 20774 -66815
16883 33277 -27466
48822 -28194 40322
55369 47968 -20477
1476 -37142 -89192
20745 -72617 91608
53692 17683 78511
16422 70375 -75986
52915 83799 98207
75556 73107 -91278
55024 62792 -16403
50719 71705 20058
33519 -76521 -14771
47186 -10113 45449
75052 -40085 71197
7574 9165 -13214
3986 85448 -15966
74559 27251 9892
74988 55904 51295
47594 90609 78538
66199 47843 -33310
15245 -19028 98426
55080 6260 87904
1996 88311 -60009
47179 952 27631
53855 -21234 65604
7538 73149 -1301
4959 91687 94036
77073 -88804 -99508
12628 4322 -7029
54496 -91283 -75214
49280 23060 80213
67188 49695 13635
34703 98859 -42835
15368 67 27506
29074 47742 -56908
561 -90681 -71227
19908 85384 -86070
76852 99344 461
43342 -36833 9595
27016 -1554 75508
74322 92777 -29723
38521 67079 -37594
1182 -82804 90134
17071 -49945 37897
63827 -55838 39459
79015 -64208 76959
4645 -72330 84574
37219 53150 62973
61890 8131 39091
35136 -96991 62487
77791 40282 -2790
76743 27517 45125
4322 -48568 9020
65692 79796 86344
21338 -30184 97009
50010 15528 -24239
44637 -85662 45426
42589 -42513 86882
16462 -6165 -41108
28655 4406 -43409
37637 89666 -42015
45927 -57115 -94297
72730 -28522 -7736
69817 75751 95628
35380 -63338 -40566
54196 -18749 38167
62674 -96388 98099
9034 -49963 -78700
31758 97549 -56928
14088 71597 -6804
12954 -70792 73986
66926 -92828 -3800
78775 -92011 -36244
55280 -16138 89016
68624 -25682 12111
12563 -45642 58584
62873 82957 -83825
49128 -7039 4291
50540 -85659 85999
27652 39568 18831
8185 87990 -79169
1293 60498 4710
58099 64054 -55564
32607 -30342 -79363
72431 67138 -72326
59660 -9219 -68433
80657 -80089 46376
43499 39272 -19053
7316 83772 46544
19921 30849 -35731
44484 92899 39196
31358 -78156 39340
31552 -8886 -19497
9713 35618 -34569
837 -11741 -868
10491 -95447 22520
51160 -16152 16702
34781 79046 -86002
16708 -81361 -99350
14902 23114 134
1375 -80444 25065
404 14150 -55085
25729 -13919 -46803
76999 -73557 -99297
14132 33706 60305
314 27612 -30573
56933 25741 34063
1691 44464 37367
27707 -91475 -49772
56107 -34823 90232
32620 -92998 13428
7397 -82811 5329
29346 20361 53499
4510 46781 -85717
65249 23494 64155
6856 82452 13060
45620 -35269 -64922
10153 -22196 67553
41391 -1338 74220
77998 96216 -42425
51262 91825 -212
61164 -40767 73946
70193 41195 -20614
53479 63595 41865
51973 55154 -27688
33369 -35580 -10975
1868 -53026 -71196
13441 99045 -46840
27603 11765 -80260
82392 -10430 -54920
67641 86127 -38478
16680 -22634 33016
48715 76113 56551
52903 95788 2480
14808 -65213 70373
29971 48195 77623
32272 -13940 55792
37973 -72936 -61329
70154 87035 -2101
12849 -93690 19412
70126 25385 -37168
19810 -6294 -80794
42667 -59684 -47646
6878 -54645 -82087
32664 6391 -17073
76409 16214 -64191
41753 19572 18470
54990 -72876 -93061
15858 70196 76042
40742 62160 -13801
25100 74740 25855
74442 -32131 70430
79003 77878 -22407
51821 -92162 -28797
33871 -94988 55608
4689 30685 6016
62389 19002 65493
20913 49226 31551
79702 58033 -19434
22345 -52849 50428
36420 -61873 80744
70173 59434 -4814
24383 82119 45861
63483 27768 -65119
30072 -52726 48957
32337 9931 49736
25893 -47607 -43623
20132 35874 32758
10101 31406 -18137
75588 -54513 45669
6966 39896 18713
61496 -59994 44603
80372 -17841 -83281
38405 14139 -37142
2395 93514 -12673
790 -64252 23652
26707 -82332 -27938
32791 68640 44704
80158 -62427 10342
23195 71623 -61427
28980 36226 28341
34646 -35317 -98411
71671 -76099 23371
14475 -10480 21809
26794 -4991 69004
59417 -54866 -52842
68434 -39548 -53195
16615 86087 19577
39684 -28873 -34946
20060 59357 45211
16833 -76781 75553
14217 58691 79262
30099 -17298 15396
49480 32597 57807
14012 -97005 -22944
78303 -99032 76108
51042 90965 13873
62861 34311 16582
10378 -32939 -65187
17485 18125 -3993
11518 -19747 4193
18556 -5932 84766
82078 32612 95992
21828 49546 -30246
33120 -7869 -96272
38918 -54825 90418
81826 -75776 81285
