40606 40438
47164 46928 20936
60738 -39671 29761
2745 25243 11149
66402 -72454 90831
56503 -60192 64241
36659 -30233 -37007
26355 76798 48103
51901 -10968 -19894
8224 -6042 -1372
53195 33559 83878
5963 35523 -81218
59294 83355 16542
13999 72084 212
29069 39129 -46754
5495 74047 49700
72531 -80018 80038
57286 82253 37960
41521 -10548 -2270
81026 -54404 28629
14559 -73830 -85571
21513 -43333 23229
46246 -63866 -91834
71431 -19904 91084
8636 65849 -68578
864 -86740 49031
42435 -37811 -61110
34182 -22748 -48719
34327 -32837 3531
43389 37065 -98627
79482 -3858 -31763
61138 -35808 -20955
33310 -18652 369
44080 -61217 -48550
31434 14453 -23130
37671 98129 73974
5509 -59934 39110
46581 -20714 95647
31343 -21380 99008
13853 84064 -20183
8427 -58634 99446
7789 -74784 -37582
3709 44637 54991
39652 72742 -18847
62344 -80092 60711
76243 32696 30263
72686 93823 -79050
48817 -29123 85793
7113 90540 -70326
53472 25130 26552
35263 -17577 -73085
47668 -5576 -60457
32663 41480 31224
32996 -35039 -65633
79672 -1043 -4700
50706 95041 52223
29520 -6364 70359
4035 -67664 -32381
76619 -96128 67288
53693 -21344 1516
9812 -53751 -71975
11656 6528 79511
78596 -68837 -64122
12347 -11194 66659
4939 -61459 79441
77526 5534 81233
55670 -18514 -31595
29949 -11915 20633
73947 -92154 -65492
63209 6056 -25935
64081 -63924 -84207
64490 93877 -58001
51959 -87433 -42822
55843 -32646 15325
65685 41478 73153
58155 -55806 42599
27965 88035 55365
76288 -84078 -41890
63453 6959 42564
20414 11009 35893
38648 16135 -31992
72900 39300 -13388
31068 -41125 -8398
2833 45651 -23768
76765 71230 -85877
56216 97347 -32671
48382 -53956 60698
7203 -27645 45891
53433 60522 73033
66300 94800 -86539
17602 99965 -34683
38501 -33050 -38455
48280 -86842 16035
54737 68582 61031
50192 6322 85267
60056 87652 47670
30817 21873 -95495
10994 -19250 -55661
36796 -66290 89100
58115 -91980 -56496
62077 1520 11534
41960 3171 -15374
66933 -28039 -72624
56746 17897 33102
55271 78620 -38085
41668 85435 -14639
75740 -58462 -48236
52166 -26647 80429
36843 48480 -56464
27025 -58250 61445
63576 -17863 95466
55495 -35532 -40635
65779 -90355 -89488
6981 86119 -27179
52460 50973 21489
80052 61533 -34639
77875 42837 24638
3460 76930 83872
65063 -56824 61683
2686 -12494 -79279
23335 82808 -69699
14792 -48311 88361
43778 -47946 90690
62874 44424 2355
32831 74668 2452
61740 -12142 -13474
24651 -43490 -39518
71583 19032 -41819
903 40086 30032
14440 -42720 -7310
33074 -11645 17794
12247 37734 61884
25593 6199 74579
14919 38022 83726
35629 19182 85422
37166 -43155 -78655
7845 -42144 62913
52582 -88492 42754
20347 14518 -88105
10196 -94217 -8583
58694 -92385 93881
58022 86496 -82952
12273 31482 80914
62664 76214 49924
18586 -5950 -19909
15732 32950 2100
46858 66237 -12804
8765 78493 13879
12092 -74946 52844
75270 -78531 -55217
20031 -8392 12796
72155 -44033 -45736
52851 -28274 -94103
23313 62849 -24940
15093 71834 -67568
2617 -32652 -18165
9838 53573 7154
3135 -43113 74553
8264 46463 68368
36258 8638 6792
114 -88937 -34802
63264 -40058 61761
62189 -47072 3218
49525 66476 -7139
58504 83853 -79452
15434 96181 -82321
55482 82694 20371
63186 -25902 -13684
57251 -55971 89547
66486 60114 -62807
16769 -17804 14891
60663 90263 -78501
74813 -74969 61454
33441 -33285 -50037
47224 -81281 -70429
17790 -99494 51982
24357 -30728 48909
72683 42088 87234
6284 -33618 -75483
74010 -58777 58601
35060 8106 4380
19882 77539 37346
49064 -89163 -94273
60642 86382 -11764
58797 -29490 -27509
26979 24331 87777
24517 89399 -52900
35175 -84713 34753
11292 -79744 57633
12716 -25544 -39338
11616 -68895 31289
60732 4718 81996
16289 -95323 -17032
60410 75187 -33971
50702 -2245 -53574
11826 94330 -165
15760 54105 80796
50027 95490 -51208
58692 -96306 -71784
38759 58780 -19238
63770 -11811 3205
6229 53007 54447
55127 -66039 -86875
42260 50883 54106
45390 -3740 61701
46295 -77383 21178
9623 -92671 -78750
69427 72906 -7593
59218 27399 -64770
48659 11450 71261
68958 -61856 -38407
5142 -10354 -95268
69519 30690 40074
45201 -92387 -34482
61325 4314 -13868
5287 43123 13881
22508 33371 14055
76212 -85185 20017
50937 -91062 31305
43165 -50130 60189
16924 36492 -80968
63859 -51580 41480
45090 97924 -71309
34982 -20247 74348
73979 -50636 63341
12928 72376 85161
16329 88339 -96892
49414 40674 9972
8457 98551 -59194
68487 4586 3672
31440 96686 -47489
17732 71150 -8874
52752 -96764 -57846
66210 93206 -25925
39969 -49530 5241
24605 -61345 -37280
66731 -49384 -74049
27966 5680 16765
44176 92745 31469
79185 -42309 -90035
55279 76943 77190
59800 -82392 64833
53759 -49306 -73339
5160 44623 -32833
21184 71984 65137
39122 42669 6289
65572 -69044 72943
69686 79793 18246
70200 96058 -92641
54012 93667 -94588
55282 85196 -58571
23765 24424 -37663
34739 40858 60888
78438 78107 -46581
8278 38382 23748
33510 95069 -52040
66413 -15825 60540
31965 -97660 -16289
50185 -93621 -19443
61765 56130 -30370
57611 82372 84282
22736 -35653 38859
79489 81763 79444
53557 -37935 3715
55478 -88708 50325
72658 -75043 -71629
47371 -39344 90186
52639 -26732 -46342
23846 9550 -60409
33203 33358 42775
75864 44928 -43608
80659 -52781 -7146
27210 97547 -80149
43130 -60644 -42592
4852 88063 -38483
64364 50873 -51757
57089 -90922 -93087
45965 28650 -19492
10464 64481 -19987
58765 13874 -16974
2827 -35507 -33652
52252 -23848 13268
15310 25147 -83224
7136 11623 -28657
27981 -32288 48372
58258 28735 75019
53160 -53650 -72018
79979 -36389 -80047
63168 83662 67476
57279 97897 -28102
34544 -80135 18460
2519 -78474 -40370
2053 -42726 8766
59102 13240 73564
26231 -27174 90731
50145 28628 14191
31612 -63265 -53701
9895 -42943 33642
76183 -50796 63601
37366 -46902 62000
18444 65980 25249
8558 55986 44832
18327 -91309 45861
40990 46297 -28764
40546 -14799 5989
61809 89590 94799
76404 -75444 -86255
79744 2194 86362
78677 9931 58990
65944 -2490 64684
8359 61920 -5067
33737 -2215 93835
15580 -58843 29481
73185 43676 5106
65127 26864 -33957
27010 21019 -67856
70102 88159 33815
68238 -71072 11416
20375 18831 67375
42525 -60010 55868
59318 -94938 58420
79107 43146 20077
46343 -19642 -38035
2747 -76412 -24965
58096 32690 -18609
22052 -20884 -63848
53602 41527 59840
51665 29914 -34567
53394 -31288 47135
5061 82461 22971
5408 5868 23690
55950 28083 38077
9209 -59943 82810
36023 56249 82933
40880 66900 69580
55963 -30596 65065
63800 -75429 76932
71707 -48212 -59187
254 -3623 -48798
46385 90683 87344
58213 -74648 -24625
34406 -23637 38673
13657 40700 -63566
33484 14361 -88287
62791 -79260 -85593
22910 -42431 24788
2755 -89302 35460
67187 38094 -25208
47311 -20474 65743
66744 96403 -28082
5386 -37172 -16971
25924 -51305 -2661
54014 -94211 -60157
4648 -19855 26684
37173 -34454 -1785
70378 34651 19304
32078 54413 97192
21602 93912 -23300
69968 -13174 -6941
27695 54592 90254
14241 71593 -72504
53730 88185 92833
61862 3618 -57542
32750 30726 -5380
72874 1263 -86346
55087 -53730 -3501
39779 -5711 7516
1318 -83282 47490
39422 -1268 7523
60994 92672 88777
51131 75986 -9425
44242 -35456 -20602
77048 17010 -17370
4702 16425 92327
34548 -7319 -43569
56616 62656 -78617
74182 -22222 -18309
61041 46311 -86853
10868 -42224 -61039
56653 -91296 -41395
30555 1061 27914
18415 -74585 73475
53955 84843 -21815
60463 81256 81982
61306 25556 79891
11421 -39543 31766
64853 -2506 -74929
29142 22791 74876
64186 43179 11260
57335 -79667 -62488
64622 53599 -88396
33728 -39993 45957
11620 13590 -12986
46665 13495 -14979
5597 2924 -30178
10441 -17886 52318
75718 72503 -37904
48079 43000 -4151
56266 6258 97044
42748 33236 -71769
67572 -79166 -21995
73839 67150 -91196
68231 56785 -85456
78817 13432 47863
16239 99000 53665
22123 -10825 -98289
53666 -86359 19715
42323 -95507 66521
14617 -92511 66492
45713 85984 -75043
36695 -6789 -34326
26902 -9066 -57670
22932 -66538 13750
36832 -89620 -40993
1846 -84722 57978
54427 1469 -3206
80621 59913 -43481
71099 -52879 -76300
19215 -31525 82287
266 -92571 93846
16722 75908 40191
72517 6673 47564
52589 -2350 3049
40968 45885 -79356
56897 -56484 -34144
23985 -57516 -37599
25601 -76652 -26566
7835 4007 -38070
14745 37360 91617
65660 -82102 -36597
28611 51633 -17763
37407 37815 78791
61950 -35992 -96040
47310 82072 74224
20816 -77459 66162
73095 8960 93758
48936 -15087 34309
14091 38931 -63681
72952 -27803 9430
30729 59613 -9507
50710 57325 77755
63286 68733 -64271
33640 -80212 -80191
55959 94162 84933
44697 -92807 12697
59175 4634 75229
69508 -62851 -20229
15651 55660 -7587
13056 47203 -28813
78918 -53303 -51777
78091 31982 23699
10420 55707 26176
80460 -79252 92200
11557 38449 44687
60960 -13188 71446
68425 53968 -47631
17015 -80112 13570
33722 -81059 3680
66696 -76179 -34979
57094 73705 -72890
61476 18519 46956
61053 -37950 78473
50164 -24575 -52130
59189 -23663 38974
50707 11361 96260
12893 7327 57892
4874 -70567 -79490
55313 -54746 -78053
16258 22938 90567
9892 -36706 80053
41132 9684 -97436
42871 -82772 -24351
70848 -78604 62474
29258 -75997 -30362
24164 70816 -55015
60578 -61714 2730
28948 -54756 94129
14433 41448 -91940
22057 -16174 1009
50011 -96270 -35763
19268 73088 -65650
19945 86407 -30981
68736 21592 -41643
54991 18469 19069
9899 6154 -43042
64341 -77917 -802
79370 62002 -2671
29667 25026 16814
65533 -5714 93186
10033 -73537 -31191
10941 4303 -71085
16422 50842 40647
47616 76126 27163
21358 -66319 32228
61435 68127 -77591
44089 -99022 -46858
1322 -36757 5046
48999 90840 -67711
80239 74615 -93962
53621 64866 17172
64280 89354 46497
19521 -95102 72408
44716 75416 95730
43245 -68610 -21582
24572 68630 -33742
59769 19131 67574
71967 74984 47371
69930 -89728 43638
23452 75548 42342
36314 -17033 -67186
46033 8139 -21930
12184 -97025 -66358
72530 26187 -64603
27062 53739 18014
47370 67646 4774
20496 18355 98005
17695 -76342 -66479
48163 29176 72624
63526 21096 57489
43807 -57987 46379
11669 86159 76495
49933 65433 -23558
52178 -71585 59060
373 91825 44053
77449 -84455 25225
35851 88586 81524
6254 -24409 1001
37147 43133 48093
73793 -1662 13589
77805 49360 -63604
11595 57935 68631
71956 81906 -36046
65094 -65339 -88016
77176 -70225 -91950
35056 61483 -42332
13405 -87748 -39628
66117 -63968 48915
21679 50502 18590
64604 99110 61269
34741 -17097 -94025
29928 -81263 -18390
2219 56040 -69970
46082 -8481 35058
34821 31569 -99261
77795 -8268 -58527
30840 -84613 -67982
54537 -74633 -4512
78708 -8236 50908
43344 -42967 69616
61712 -69580 -99528
68255 71244 16564
43047 -73305 33975
10957 90301 19341
39994 34306 -77517
34553 38233 96187
78788 50823 91640
18186 -46190 -3229
16660 -18482 76040
2041 69620 -50759
980 85606 7212
12720 47205 68003
1976 -70404 -37203
42703 -27028 82249
69338 -80117 30615
19006 -96173 -96975
2619 21148 -39658
33162 40960 44809
34637 -34671 9215
20776 -50228 93215
55214 -68797 -76397
34647 53332 51502
6149 70741 -31214
4327 84053 78729
61441 75708 -9052
27975 56149 82620
63161 63362 -67222
48969 41070 31671
19805 -61738 -34577
26454 47279 67377
49794 81335 55408
75629 95506 -9147
58463 70234 -51833
11562 -79695 62759
80200 -99288 1676
1002 68602 -70730
32296 -48647 -88036
47126 73892 -48532
42477 95963 12128
13972 56984 25742
68445 72746 -50954
12670 45738 -12603
2561 76230 -27037
62506 -10791 -75352
80455 57852 51674
8804 -36398 63784
67978 85507 42765
17633 -29843 -71392
54392 -24014 -66784
48125 19505 68760
7152 -15649 -98958
9709 53935 84392
74671 30024 -21904
2470 26309 99451
27387 26900 -16407
56673 -47938 -42640
62856 27391 -90975
26033 56253 -33312
34678 -98659 10834
22737 82481 -13978
23799 -30454 -30085
8609 -38724 74478
19840 -31625 -35094
57909 95676 -50205
55238 67491 -96512
22118 -47654 -18992
67171 89940 -35180
37274 73576 84470
15699 -50533 56222
21056 -88514 43093
38067 -17917 -75507
47363 -10162 60517
40566 -52301 -79685
9250 60618 -92772
1081 -99701 76089
25473 -76555 -9322
49964 21641 -51443
15198 -32039 1902
59616 38928 -2666
36520 -69492 -392
40980 23110 71305
20420 -47307 34639
27145 65449 51070
34302 -5678 -88249
68217 55377 21958
41376 -78551 72133
37892 89598 -6722
10871 24338 -98484
39669 56089 59680
68883 75910 -29664
28185 -49974 -61025
14439 32342 -29502
46234 -37410 -98728
21038 -9558 42301
9110 -1140 -21453
4458 40862 42980
14095 50719 49181
30506 59054 26328
78866 -83913 -16238
3663 8638 -32540
60534 22636 85003
77021 45975 55917
47936 49447 2705
43295 -3454 1741
52403 -20155 14750
21502 93630 -91269
51489 -6452 -61696
2653 -37743 1813
50420 -85257 -82185
44921 -11702 79309
34023 2642 -19491
25562 -12302 -57791
58436 -79011 31571
10908 44655 -62798
718 29333 -56423
46815 55865 38375
22300 -57060 -18213
39756 -67122 5865
28502 33329 -73464
40035 93221 -32551
44252 14059 -30055
10004 -3567 82501
10922 99782 10813
61365 6713 -57162
40042 95335 18239
67653 -21790 -31022
22394 -21211 48649
10212 1533 -16663
63231 9119 89443
24227 -48152 -23990
4417 -66697 -32530
18775 -92329 81831
27093 -90743 51356
44140 -12381 62149
29552 -98280 -84664
41856 40400 -94734
33804 58078 11172
57090 88380 81898
77299 34830 51706
80298 -93844 35700
18378 -9922 -62864
54540 37645 -99517
51268 -42158 61942
64298 -33454 -83993
663 93503 77688
75514 -52496 25434
58619 -23909 57738
17795 54217 -17582
74362 -27246 83637
18800 1016 -8542
65033 43596 40305
1481 30902 39371
60424 -82413 58939
65276 -90030 -88402
1660 -55579 -40582
79780 62419 52901
39165 8844 58364
16704 48772 -12723
16633 -84144 62166
66476 -14085 -55039
62607 8552 -94063
18934 -35211 -84376
4608 25337 -16930
46884 76872 31903
31802 -90107 40545
29275 -53608 46670
65822 -58394 27919
35832 852 -44362
39266 -71759 5011
7559 -50375 35988
56563 47488 84976
3129 78578 -23393
41944 -62166 -65813
54519 34822 -91723
69837 28672 58651
22266 79995 65831
78005 28795 94409
62924 -3256 -55293
30766 59148 -78625
69892 -41179 88782
20519 -8731 -25653
6297 25083 -53266
45620 67499 10069
55893 -78797 -98882
28519 -39913 53753
33934 -16898 27952
34717 56034 -80066
79654 95160 -55523
34908 -5093 30040
30104 88736 -82581
43055 18338 36709
38183 34999 -89034
78606 25830 84252
41394 49034 6550
31314 -36674 -69940
65509 28646 -58250
23372 10844 98998
9857 -42628 -71741
71547 6486 -99024
4363 47084 -92071
12771 -31759 -39225
60774 -38932 23018
62521 -91436 -5412
6237 -19799 -53624
55697 51658 -12018
11617 -95695 33183
51222 88943 30407
54093 -51496 88443
80250 -51950 49422
25309 -62589 65829
61440 81281 73261
33398 15606 66721
67796 97407 -48703
51828 92740 7879
73206 11199 -51201
41072 83198 -19296
34312 47319 49728
59270 -13834 90383
65449 -21860 30048
29542 26637 -850
43310 50904 -41542
34155 84297 -20064
13330 94157 95773
46623 91082 98023
46961 -34795 38961
15466 -8599 -70649
48014 -46945 -28669
49969 14322 -27777
70337 48206 28289
9167 -72964 -59170
8911 -98443 87535
25759 -14832 50550
16993 46483 -31676
8087 36543 -44927
701 -18003 58026
78157 13611 -49796
4708 -88091 -38507
59900 -37817 -60148
71445 -4782 62074
16568 94399 12357
70667 32659 91627
16267 -48877 76525
35054 5427 67152
3510 -34983 -16716
16353 66589 -86324
37081 -82991 -77250
41974 66655 76764
15893 -9097 34866
57529 -13944 -38745
62191 -97454 20707
32873 -54248 30060
52060 -57743 44462
68226 99973 -98914
9781 -96294 29314
30033 -98493 56235
64689 994 46441
22040 93834 10517
4901 96491 85509
12576 -85107 -72687
63764 34941 -24026
32854 18287 726
19503 -5777 -72401
30846 95322 36720
65320 -96276 -8659
18250 58031 -53201
80328 5635 17847
24741 -90604 -56884
8479 68804 33270
48536 -48652 -82432
17224 89461 -84750
34115 90523 -34456
32332 96721 -78573
1714 -44166 -22458
31436 82904 8581
22700 92711 80432
54538 48600 -60507
16534 -37367 49481
23102 -37829 78705
41965 98759 -38240
12574 -6471 -43947
59435 29843 83695
44022 -52828 77144
63769 2594 -18388
53469 5922 -43794
57035 80025 -40440
3699 -52281 53513
50331 55400 -76374
22607 27316 72739
51108 46526 43634
5915 61403 -7211
34254 48273 -21517
709 77487 -637
19276 -58635 -99449
31752 79729 -48610
21176 -7917 33864
7670 36310 94454
39074 61961 67567
6357 3545 53605
1867 -25440 26750
71694 55932 -64335
50107 -32072 76697
38621 35563 49929
47581 18550 -7253
42946 -4868 4448
69009 -75389 10818
74946 77971 -26940
21686 -44725 -82596
24118 53465 65952
80937 -51793 -92380
10285 -23418 -5886
57270 35523 -72889
15484 23338 40535
72390 36758 -97775
31663 -16775 -26090
28970 -7108 5486
20704 68308 -16482
4026 -19700 -85656
40319 47589 23467
64310 -59079 -8869
59736 35559 -95667
61304 -19672 -87804
70661 -526 28343
53087 -40785 -10314
26208 -46482 46927
19669 29548 3676
38384 -88770 -77404
32101 90978 -8207
42628 -40831 -53616
71132 -26775 3315
4966 -36818 -9820
27171 -20413 -75996
77890 -98392 -47276
79427 20542 -38819
62319 -64336 18367
10378 44205 68071
29471 -51186 -15050
14288 58252 -91778
19834 38074 -80050
7379 75537 -53055
77584 48219 50873
16982 -91555 70076
65197 -89403 -28499
74425 -76071 60601
47685 -50166 -99129
5429 -32832 -25251
17048 -93254 -94410
28872 -10784 -77198
53247 60431 -59526
13005 67966 79794
3623 40138 -13053
40838 33174 90066
26906 10451 -26026
59799 -61164 19449
9496 -34897 -2077
76803 -68836 6435
53891 -6262 -80329
67717 61069 41882
1240 91236 -93832
11105 84500 62185
25161 13050 53466
33065 -89607 -19935
52826 23944 -96166
38293 -52500 -80505
42439 -23794 -85208
56868 26021 -59434
16507 98313 93251
55325 -80054 46304
20558 -4435 38529
64033 32762 -78639
10152 -59844 5020
64449 -88869 20460
18377 -68749 19824
44623 -52724 -30007
73514 96523 26105
18255 38220 -31140
71517 -89962 -8924
80018 28990 -56832
43120 63359 -67505
71177 94573 19455
66057 25806 -66135
59672 -95416 -91442
37484 -51169 -53527
9922 -87133 -87969
53598 -51503 -3234
35688 -81190 49935
19989 -75374 -28417
70233 -67265 72354
42446 -26050 90727
78615 -56639 49779
7695 20363 -33414
4247 15582 656
60021 -27474 66183
6329 -15807 -76071
62410 89884 34609
26214 -52500 86617
28385 39622 -5449
20176 -17023 -59191
24276 -18889 -54674
41109 25292 -28547
57492 84674 -94919
10121 78825 -38772
28461 -44096 -32424
38931 52168 60760
65360 61485 21106
64997 4674 -9994
46533 -51566 21832
55761 -74676 15400
61027 13623 47980
48421 -52113 -89868
60106 -76287 -43873
46091 -1175 86127
42745 -25861 55103
26916 60925 11283
72604 71905 10253
50146 -79324 -84173
62500 -42154 80016
25831 -33150 36511
49965 50844 -82227
58884 -48833 -42724
80712 -40687 -48911
45373 94887 -44461
68091 -13338 -74879
66706 -66626 -97969
39782 70418 -68935
40158 75109 74653
1561 -47303 10250
38762 71960 -55423
8386 94760 18641
18184 -22303 68956
14156 -76532 -66660
50453 52175 -96641
22955 47397 -1187
24561 57892 63520
61104 -24658 74463
67604 -72822 97538
44869 -50362 95662
47529 -80083 54371
71004 15456 -72068
72033 -42410 96222
19137 -88975 58407
3614 86022 72055
14795 58693 74841
55842 -45905 -39811
2466 -67081 23475
69059 68818 12844
55382 -27809 53806
5987 33128 -75099
22049 -6436 41741
76601 -38108 -8054
37962 -22504 -61899
16801 -4948 58109
52213 80998 83126
14365 81151 82072
14384 -79364 -47596
61028 70558 29723
13370 -74152 23589
36071 -759 -67991
77991 -83771 -3429
39673 -84409 73846
24919 -66594 -48538
11271 -34564 82881
18259 80433 -81932
56104 93632 17246
27565 35411 -69798
72610 67820 93791
60882 -84598 16021
78656 -28002 -68038
72429 63232 91357
8704 -22549 -71376
22710 94987 -55830
51666 667 -63941
4135 38168 93434
75779 -38093 -18959
49686 -35429 -25911
62235 56504 62541
38851 46126 42940
36447 -21805 94249
20781 53574 -24339
31321 68784 -27868
54253 -92656 -80385
76004 26253 -9903
18922 38428 10240
30521 35949 21506
55269 -1432 71518
46551 98375 52736
73308 64425 -1512
67897 -91146 -99777
25688 -86219 83248
13047 50411 69541
10782 55502 28879
66981 74569 48565
69154 20944 -88615
42382 -21992 84971
3859 69745 18030
28062 18096 87691
8423 88606 40692
11965 -95553 -34402
21110 83117 -19609
44745 26514 71667
26654 -47722 -49665
30974 57469 78420
66493 -41603 85995
44599 -11060 71103
27432 -42256 68912
75811 -41017 -9889
30644 3315 42932
75594 35992 70047
76776 16138 -19665
2402 -21590 70546
16829 25617 -39080
2147 50266 20966
38909 38539 -33892
78586 14303 88633
34087 1790 90636
24439 37433 75572
29481 -93675 -40375
44031 -4790 -55509
7155 85739 -70600
23602 -68017 -6742
75118 -59285 -97310
67636 -91644 -47147
27139 -35483 -88002
35284 -29226 21358
75381 34224 -92464
37337 -46855 -66808
60951 -44822 -59166
29629 -73151 -69682
23652 84009 90614
71190 14633 34653
4332 79668 1081
20209 -33251 85113
68436 55454 -11055
22417 47150 44395
1792 34908 52136
25184 81594 -77877
16462 93886 -59543
716 -19032 19602
65153 17837 57099
26542 45127 96488
25117 -90565 54654
18301 10641 -23436
67541 37929 -75264
32006 -45304 51682
50602 -93433 1453
43982 76766 83082
75616 91934 16870
23952 -74767 85680
53301 26899 70788
43060 55089 -66173
17020 -45624 -4252
49149 43764 -53291
72988 -41062 6557
62169 82005 33761
27928 -45958 37389
59249 22341 -60663
63079 70105 -80826
32028 16892 -48876
55223 -38754 64483
59850 63396 74303
22909 -96838 -4620
4389 -64109 67428
2394 19001 -70054
64103 57986 -25429
12917 66967 -79106
18485 74124 7121
66187 -22246 97092
3553 -80426 -2538
57397 -42996 -61843
32935 -91064 -93843
11967 -86749 25546
18668 -47288 36076
24820 24345 -72971
17984 -67164 1283
78014 -99486 -63470
44633 -77718 -48175
60277 -65388 47408
77847 -73403 -57971
21589 52548 -56806
4925 -4503 23266
36757 6752 -54588
47264 -59321 16880
30580 98719 -9296
60668 -21938 -69928
38818 -11358 -75669
55222 90242 90748
10108 -15410 -33110
7045 -63675 -76560
31004 9208 71671
27785 75054 -10472
5883 -55176 -34568
12616 68991 56433
7237 -56378 -95013
52941 -61930 -8094
44446 82946 -76320
75706 -70989 -35894
68062 10153 -69005
8633 52011 63698
63675 -70153 -41677
80178 -95398 -55670
26413 -78753 -12955
72186 -30170 84641
42361 -39569 -18734
44812 90642 -54281
40873 -21937 -64709
5034 -10560 54139
45659 19982 85016
39914 82403 9271
41485 44881 60122
44947 -33250 -82797
58621 86359 -94732
20038 -10503 -95447
22179 -90135 -47393
65573 -91101 88462
74329 -36377 54063
27036 -85758 -40134
15504 -84757 36748
16196 50945 65170
18016 78223 32984
35083 39517 -49253
11233 -32930 77691
39689 60862 16203
74516 -25324 -80604
37020 49965 24894
68582 -58400 66548
26110 69899 19921
34108 -17769 -50640
21631 65896 -6506
54386 53396 15474
30473 57135 12336
15921 -6516 27028
67893 -82074 -59306
30664 65061 72395
1141 81745 61226
50095 -76881 52867
8573 72462 93629
25508 -22783 57159
47731 91701 36439
24955 -31253 76343
73778 31647 -68072
35329 -9201 -82959
36850 40751 -51638
23312 -45567 -15452
66510 42910 51459
14640 -47324 40875
23970 -47733 96350
21403 -81936 -37235
71326 -97424 83083
78190 -44524 -83376
64046 -56602 88490
80803 -10349 -8698
25561 -48952 -99118
16509 -64186 16956
70400 62332 -25922
61829 99068 -48992
68438 16538 -45940
14314 70118 78130
71218 84059 83612
58278 43772 -7167
18113 62895 11710
18979 15240 36206
71323 54137 74145
80213 87941 -65104
36950 7906 49329
18562 78973 79533
32181 -62886 -27280
21289 23202 51845
43820 -63874 -68312
23768 -11971 -6604
9038 28259 26447
47367 22866 -51986
55069 60874 -90917
48211 13379 -70878
38506 -50065 12624
28993 36085 -14714
8452 -30788 9991
73957 79450 -51724
1285 62660 -57377
72516 -49417 -53799
76232 10961 -48291
49783 -19817 -43817
19642 -6381 20039
74307 21225 91632
1989 -75333 3636
52522 -66948 65850
68806 -38529 44902
8521 -8452 45312
11023 -52752 -61983
49502 -80376 -98495
33950 53565 -77636
13251 81896 -39626
74510 -3139 -32367
80001 94676 69196
44936 -95332 7375
54933 39455 32858
65370 -79155 90876
22269 -37540 -61488
46336 68690 61941
35178 38039 -74818
80579 50044 -25937
15722 61406 5040
22276 -7785 -12680
46866 -97229 -84893
49308 -64015 28538
20687 8088 -13408
38416 97068 -1213
80475 47018 -42407
38535 -46718 -97147
15186 37008 93052
6973 47392 -32850
51087 -73656 7220
15408 -1099 97413
67973 94182 380
34911 -71171 -18397
49827 38652 -30264
16516 -16899 86990
74016 40291 53931
40788 71654 -87445
71314 79949 -31200
38388 17888 63304
7524 -68543 -26266
50188 -72359 7674
71114 -30394 -48724
73182 -44079 31244
68730 -38731 90439
75586 87055 -48075
24026 -54645 -68143
38130 -57467 79666
4120 -36891 51530
46530 12904 39953
46433 95549 -34190
75566 -72947 -48105
79228 -14976 41322
32749 -50863 21655
66048 25009 -60039
22600 71808 75916
74684 -54266 -72209
48957 39387 -69060
62384 77489 93000
5481 79000 26512
4071 -95640 -88490
59452 -76202 -35157
45516 -36735 7248
80983 91004 74262
38798 16930 90894
63442 87560 -58908
18123 -39911 95298
66116 91378 70814
5035 -56245 26825
39639 34018 -48485
50133 -34255 -20955
81009 -55098 -97567
48419 -24641 59269
58301 94208 -49149
55499 39997 -3231
70724 -85498 -70418
44449 87726 -59646
28036 -94245 -9838
73835 -24522 37213
67358 25502 -521
14111 -13609 95506
55647 -99532 -9521
43390 66076 83346
14706 21190 55257
67126 -42092 96161
37197 -60454 -80212
48016 -51029 69737
67425 -93153 -44020
36503 88193 60877
24191 96080 -3400
27558 -90618 61603
33103 -9090 -55117
63848 83029 65478
50182 82272 -40720
76347 -17705 -13233
35229 -65127 99659
45136 91146 -69217
43097 -98708 33901
38063 66913 58347
46764 -22400 -70655
42284 92390 82337
31934 61718 99266
25577 67155 -5896
78481 32807 24012
54395 -62778 18037
46210 28047 71673
79638 -32607 -64533
52781 -4125 3873
11843 39492 73349
2995 95594 -18974
14695 -12166 -93254
20459 39753 89308
11782 14811 -66126
18165 -71264 -2988
39109 -17429 -88017
33292 65611 -96375
24700 35628 -62043
25145 -56930 -51825
43738 -83733 -44547
77003 23687 22045
55630 -59770 -21354
63870 58960 -38382
18126 37406 -33852
56037 41431 15941
17809 99542 -19641
46408 -44718 -54551
60195 50892 -99543
35401 -4159 -96884
3448 78228 15297
36903 62661 50276
71385 14441 21330
69934 62333 17355
8649 78317 56902
42222 -93007 -80196
17248 -88108 2802
7396 -45535 -85213
35057 59022 -20244
4056 23649 99090
7572 -48262 -48156
37241 78322 16300
69326 58631 -79700
57375 59846 22965
71688 -84114 20919
3427 59223 -93804
72602 -44117 -81504
55277 33230 30156
58778 -53934 -20740
10307 -7858 -66983
51274 -79544 45232
5847 3710 59246
9519 -11155 94262
10720 -34430 -9174
68441 77736 44483
54544 -33098 9186
66692 -45514 -60131
21140 91716 43702
64926 -90469 -74237
32086 60641 -86525
21116 44277 75505
17923 -87902 75521
10114 71464 58139
44329 -34147 -68706
57149 -98660 51009
28529 89526 86836
46534 -43014 -99257
2680 -52510 46975
5115 58069 -57488
1646 -19609 69181
54451 -30829 80396
41024 -35517 26723
17752 -19642 -52300
7831 -49566 74190
64685 -5908 8144
78555 51147 -36800
22522 24901 70853
23674 93752 -56973
