22143 20005
14782 73411 -8236
41415 34308 32925
38030 96786 -4232
17977 53752 -17147
24898 -93223 86236
33906 98166 19030
18783 -62905 5235
30861 -90324 -28331
10805 97365 -35248
27457 3790 83667
22663 63255 9627
25164 86089 29999
658 -54318 76807
27533 -18870 -64786
29830 -29560 7910
8273 -79797 82957
22481 76236 -33178
33787 -76187 -90074
5023 7817 35380
21751 80536 -4881
21029 -51877 82458
34252 -62514 41324
3021 -30135 -42839
12384 -73327 98299
26587 5086 -13510
28809 -48814 -80590
4799 91811 -19898
40670 -6596 -32179
7446 63946 78253
41575 -92664 50578
5750 3204 67164
16606 93641 23899
35609 -52675 -87590
7307 39592 -82851
21261 -22328 30438
28188 -88957 63382
8934 96163 -98990
22694 37295 -70213
7666 31730 -98303
1200 95273 -67599
40657 -84071 44332
20072 -72775 -71083
61 -53770 -82334
26983 50727 -99396
20352 84116 72287
28870 -49578 -63312
14975 -59852 51983
26728 -49332 -38380
4428 80644 -47251
21049 97782 64690
15238 44725 -12244
31220 -22862 49202
27405 -49433 -1225
29109 -86907 -67114
23673 -36907 -42849
28530 86140 57929
40589 78035 -45435
2121 65148 27393
37905 87282 69148
5472 -64750 -48474
24940 26811 -38612
41990 -2213 94146
21294 -17685 82788
33890 56267 -88160
14156 -35522 -61635
5641 -13524 -36828
17197 -98665 13852
2997 -63610 -86855
34084 52033 -30317
22040 -98515 -54768
17622 29867 -67257
17210 -97158 90948
19023 -24891 94204
38567 -95106 -11286
1513 38135 9375
33995 -87075 70555
28933 39082 -57449
10421 15579 60190
1603 97588 -67903
1661 -57388 58664
14918 64987 67146
17573 -79649 -2714
11792 -21381 31222
30885 7546 42913
36842 -68027 92518
36729 -77793 -69877
17297 -5505 75264
4555 -41553 -47481
2850 16786 -69937
41762 18687 77269
38605 63891 -12797
4312 -87865 -21104
33202 -88086 68423
13390 30435 -17697
25112 -65561 75202
21013 77298 -58827
4745 52048 32007
26869 -30757 -8428
22480 -87928 -29884
38355 29122 -68090
16021 66731 71643
12360 -81348 -52022
30862 -26588 -7353
40778 28205 83230
35721 -50903 70747
11376 35398 -79002
36552 526 42386
37885 12472 -94176
20537 -11235 9647
10158 -28803 93383
32940 -58614 67389
6753 -31357 45221
37311 -19721 -56078
24953 83449 36781
27950 6925 29410
13236 60120 63062
38984 68997 -89644
14533 -62568 -28505
899 7833 -38119
40861 43269 -64124
11813 -46499 -37258
37398 75410 -64508
14787 72209 -77769
1814 -7602 -97964
7143 63710 -62320
27795 -51453 -27083
29743 -71143 -34411
4322 49535 17422
36667 -39684 -20829
35620 31978 15919
32068 17931 30499
19546 -71974 24860
13462 -58062 57088
36698 54392 13229
41905 56076 -7031
15157 14753 -24811
34821 -10797 84515
10889 -97974 -92173
499 43064 44273
29412 -55059 -97088
40256 40369 18227
4030 34100 -80216
11497 -81550 -68261
2993 59055 -4749
21865 -68046 -77962
12129 -72951 -52911
11108 -93243 -59344
40956 50557 -67254
26141 -80459 -49949
20983 98117 -52140
33946 -63631 3416
27537 -61134 -18873
2156 -44843 78469
36875 -95476 58841
4169 27520 -28080
36549 -12821 20044
32142 -31599 -850
19359 -11758 -64002
11084 18882 -29476
17403 16862 43810
25070 -56339 -25187
3291 -15327 -61479
4105 85076 -45147
26354 -48074 17890
4346 93651 -57321
9953 10457 65331
17836 -22698 28081
40139 -7103 61853
7453 -65042 13552
28720 -84895 37885
18861 -46821 16957
26660 -75649 69025
41786 51168 57829
22340 -16294 89564
29238 80765 10843
6612 -32965 13093
37592 17637 48338
35376 77154 25670
24474 -68264 12276
24302 23353 -33421
39064 -46891 -28225
22164 -83099 -46339
18406 -68229 -30336
33873 47268 29725
29211 26323 59153
37617 96302 42803
5239 14492 -51104
20143 84947 54808
11981 -94636 -34815
20855 -76655 87945
37070 13559 -60918
23676 -83211 81070
18732 -25473 -23945
4119 33913 36613
5606 -95990 -29470
15113 -84696 42639
11685 -4327 -60133
15271 73537 7026
17459 -91288 8063
15921 -83868 -82108
14416 21711 16673
8024 -69 82613
5428 -67690 -74511
7951 -2744 -42420
4076 -26602 4026
3142 -84048 -15093
16949 -28273 -52279
21297 -59431 20524
30528 64438 94226
41822 -16767 80558
25409 -46601 -86481
25381 -14832 27080
18229 98777 72431
21328 -90876 33251
2634 54221 79499
20821 45719 -77471
35093 13610 -38963
39360 -37388 7780
3053 -95658 38029
6618 -95621 -97462
12726 -32040 17238
12830 -30682 -53996
18669 70935 40060
3940 -63629 81002
8821 -9911 90976
39586 67038 94923
26009 87784 -99801
11563 -20053 -42472
21761 30356 -8717
7425 -18730 -71434
20891 -20923 46620
36183 88281 -59898
5554 12232 26379
21827 -92525 -76880
18385 -63021 71909
7929 -97511 25442
28981 -91922 -93732
7255 -64683 92146
14122 9912 30556
14886 -13929 15627
35432 87152 40255
6841 48324 92331
26083 -11339 -99433
5199 -3082 -16980
40073 59366 -64610
32332 -68129 -89208
6811 1613 -15113
9631 -63627 37342
18440 -36335 69584
37598 53274 18502
6159 -32065 -13933
19783 -85207 39546
12750 35619 95159
8575 79018 -78504
19505 17442 -85606
30541 94939 -29352
31702 87840 -94726
8083 -18283 71144
10669 68338 -52549
1983 -52652 -45706
30300 16128 -84901
30942 7694 68988
40933 -74704 -46917
24044 33232 -18940
22233 28320 93639
27270 86663 29629
39697 5608 -8712
12078 -36789 -35940
13647 77575 -59453
9648 -84033 7960
39874 20220 -61503
4554 -1181 89832
33966 20594 -37180
5514 62653 -1451
22633 -55736 65342
38194 15641 -7593
41874 27974 -48507
16039 -88605 -54423
41621 -11781 -58431
11022 65625 26288
38697 -90422 -11306
35113 50534 12221
16835 -41000 95820
38164 -17595 -78868
15333 51052 -91156
6187 96244 93925
13188 -48492 -53892
31338 25848 16119
23444 47388 -43205
4657 -86189 -65945
14560 51487 -64993
4640 44051 24760
31557 -16351 -51944
41168 35015 -16003
16743 12159 -35115
40635 61385 -16618
25505 52365 17869
16264 8091 38416
5414 42638 -89482
35876 80417 1661
29080 -30645 63172
17194 55287 10952
3927 -17708 -83132
9450 82778 37751
40048 -89519 -30479
12431 80330 68652
6343 49444 35859
20606 51080 -79041
8183 -38130 27180
34274 -30819 -84417
15475 25336 -25710
33834 -5865 -91
36518 -18025 76653
35139 -75472 -52588
8397 -80615 51030
16840 87555 33287
34600 79255 29352
1640 34721 27428
35372 24478 -95602
2687 -69950 -42215
38162 -38966 17138
2318 -52262 -80232
19640 93292 61008
37892 55470 -38603
22705 -54686 -42520
25313 62143 96110
15608 23228 -91475
34686 -85122 -33419
4090 -56701 9197
37062 42616 1311
41498 81600 -6297
8145 -65093 -4276
22120 71010 -28250
13336 -25424 -29160
2985 -12244 53581
21534 -21078 92481
1366 33985 56641
36041 30880 7420
28406 -22027 21129
21587 33521 -87952
17266 -21403 90113
13061 41588 42080
32059 39735 -96361
3839 -36076 16649
40900 -8221 26595
38770 80813 -82119
2402 13375 -2937
934 19005 56874
3594 57761 65227
3882 62818 20032
1190 33306 95924
15547 46730 39175
3825 -56629 66534
32058 -50835 10313
3043 48783 85437
39080 -64655 21834
20196 -81845 94065
23555 -30513 86169
36775 -31127 92379
3971 -61676 -52566
28591 36062 12801
33267 86936 6192
41788 -63475 33192
11592 93605 -84387
31277 -44496 -81305
23126 49575 -75708
65 -8895 -73558
11464 -96000 -1692
33165 -34367 4562
24 -30592 -39831
536 79013 75457
25035 -4209 -5488
12209 -14084 -24426
24590 57295 7635
26389 90455 68168
9086 75957 -13086
22976 -55110 80897
39749 -55417 -30154
11857 -38549 90254
11721 47057 38108
20510 -72212 -21650
22850 -24955 32937
41858 -57036 184
15297 8801 4137
28028 21824 87092
33500 97251 -51350
37090 -98917 -37866
39218 -48448 66634
19809 -764 12537
26034 -14666 -26841
37457 -93634 -15300
24822 62605 48712
36431 -2405 -18887
42100 -91568 -24411
39625 55234 63517
30273 -74282 -58874
41508 -2960 -78048
15806 -54695 -35207
11241 87326 -54797
16472 48593 -32481
35351 -67872 98929
32582 95916 40016
13468 -51619 65357
27867 87877 -6521
14703 10880 -30199
14215 -48271 47974
20682 72751 -18250
19587 -60114 95973
23757 64120 71254
27315 -9283 784
34897 -46499 17433
24283 57137 -98471
27422 -13025 95109
2119 -45153 69566
1377 -82976 -20902
16437 63877 14059
34154 2732 13438
7329 2515 -20947
23484 -79953 59396
18479 5625 -83059
33821 -32623 -93403
24986 -6674 73187
19706 8352 16775
38886 -10989 27919
4435 -27732 -66859
36511 18921 82937
4939 79230 10842
2602 -40452 65552
3102 76421 93301
40509 -12079 -28216
1970 -31487 71794
39869 92405 37198
17839 7187 633
19032 -36432 97154
35989 -95959 -11737
41862 72665 -18840
4710 -64230 -88767
13437 51701 34036
20752 39489 97229
5047 -61450 92333
41044 95387 -63148
6927 29978 28066
10412 34275 20750
12234 -25322 -43164
15230 -75467 -6856
6293 -44453 -70724
8175 47675 11976
41512 20587 -63502
19449 -44506 -74371
12605 -16754 54520
31946 85695 4256
18563 2344 -97091
7883 -16468 64296
35068 -72785 -92857
14755 -44122 -86656
16228 -36396 99015
37576 14887 -97813
29347 -41581 -20130
11970 39922 -41764
12093 69076 61469
37674 66734 -47489
40850 79533 -92808
17781 -82443 -98551
17336 -48706 -72685
22704 98411 -59935
18379 99887 -88548
21957 2365 21737
17933 41536 46251
25032 85493 -73373
19153 -83534 946
23463 38462 -67810
21792 17500 -33857
39507 18737 -11840
892 85396 -45410
23400 82102 49632
1053 64949 -93843
2005 60846 54087
31931 96237 99138
17359 -16456 41592
6935 19098 -85712
37721 57557 -16977
4379 -67477 91927
2369 78102 -92404
859 33608 -94497
20289 -89830 -49250
35305 13835 -5072
20006 30914 17016
38259 66957 35895
595 -94672 -56333
6385 89037 84779
40673 33085 79395
19765 -12440 76943
11670 96352 -22911
30343 -14577 51859
18354 -82519 99043
7434 -30607 91227
35375 8606 -86995
29039 -60956 92269
39655 -37253 -84321
30210 -80723 22933
12906 -29837 -95932
36279 -74236 11749
34362 -59601 -79398
10266 51079 53181
11538 -14306 -78880
12792 -33818 -97210
895 -32852 86752
27784 25258 -59835
18045 -51429 26687
12944 13028 54221
12839 68561 79906
22474 59176 81483
3210 -73729 30324
36111 -5640 -31267
7339 -13308 94498
303 26073 11457
6285 75335 -33413
39895 -2042 -14808
11560 99545 34926
22068 -99439 64171
23156 32774 -79060
13221 96589 -27395
34996 -90958 74598
28915 61845 74091
20999 -4565 -11858
18435 -42122 -8203
18057 -54462 -16836
9023 -29073 -797
885 83215 80907
33167 -85280 55450
4387 16225 -77428
38487 87752 59116
7998 -73243 66192
11999 -78403 -45156
38140 27307 46354
30278 29232 -60162
6111 -58361 -32587
12302 26393 -49570
11214 79179 79580
11016 -97950 98680
12539 -24189 26030
8040 -10783 91422
19016 -48256 48972
17186 27444 70735
39094 -4014 -36410
15977 12491 -61531
2809 -77470 38630
7865 -42843 -86691
27916 48155 -83560
15945 -90000 -36179
19488 -89303 96982
12538 -68179 63749
6448 83111 -52775
6174 -37953 -66883
6564 -30726 -69228
20134 59682 -26978
8427 -97220 -40617
16455 -69753 86158
41620 53144 2151
3860 -48210 85495
28413 -63126 5692
28631 -30877 82027
36124 68641 97952
19834 60944 -69737
36436 22850 39608
9990 -48060 6389
17725 92624 -16416
9580 96499 30751
36534 15904 18035
41077 -96872 -15932
16663 -20837 -28269
23773 -16478 83013
6180 46723 -27419
37461 4365 -66656
3139 -95353 37872
7085 14129 6734
7907 51806 -66090
34640 64166 7998
24020 -92048 -99092
22188 4553 9607
28703 18975 69523
13945 96545 -69579
12338 -91443 -34943
8845 74511 26131
22240 58670 -94503
38744 97304 87904
37344 5526 76451
3049 -97955 84813
17802 7251 49582
39629 -85754 44491
31017 30028 50861
29791 88679 956
1120 77856 -94486
36390 75610 -50878
18110 -68178 -64071
9091 -63575 72395
35291 33840 54713
18383 -29389 5440
3546 -60906 -7798
818 89614 -84831
39261 -59375 -62663
3522 -69342 64615
12324 39015 86311
157 83416 -9294
36080 51228 26569
38908 -37907 48512
10313 -29519 -74977
40225 -55067 -76017
39436 50653 87182
28811 -73183 55799
39607 -15725 65160
14905 52025 -6770
7369 76243 -18781
6898 -9558 51664
35895 50175 37821
31684 7774 -82331
11080 -71371 -16365
3894 93312 49449
29276 74482 -98160
3179 -34686 91484
33016 -55382 -62766
41123 -82295 28162
17757 -13031 98667
37101 -22952 -5857
17830 -62351 67978
19708 -38777 13296
41697 25550 33865
38178 -3631 -54170
38231 97085 51507
35486 93848 -73708
6346 -13722 45292
33870 14242 64222
2456 -58084 -48103
311 34439 -12851
40323 11048 40798
40625 30524 61449
7709 -40927 22802
26540 -66067 61537
37776 30817 -91907
17452 -41239 -37803
25940 97435 -68207
25081 -64303 -62996
15764 50087 56822
11653 -20753 6495
13813 5543 -380
19616 -52125 2285
27988 56494 -53432
33086 -18308 51076
20449 39075 -50538
1145 83110 16599
27653 96540 -63150
30049 -48008 75607
31302 7597 94913
41204 27484 -87960
33075 -15028 14157
30135 -84351 63203
28045 -61208 72407
14299 -87756 -6809
34540 -52129 78368
5626 -60595 56431
2555 81010 -59784
21083 34836 -62003
7506 62335 -57419
30039 -5508 -40221
35828 -4257 -43784
35380 -14548 -43184
8903 -28565 -33941
23453 -27608 -68232
2170 -14803 -93234
29451 5166 -47166
8907 42300 41240
34411 92819 -71000
24002 86403 -85292
3879 75368 65214
8657 -49250 -2729
11415 20570 -89720
35206 73851 73490
3908 88452 -17175
30895 16231 41967
26131 -5289 -87290
6110 24399 -81667
24772 -51065 -74280
36016 14266 -95805
28843 43980 45073
13504 96305 64542
3656 23179 72442
10914 90595 -6717
21268 -82110 18835
21819 28722 -97347
25550 32014 75028
40783 -71459 70264
33292 40017 -81433
14064 -85557 69921
35860 49578 25787
18319 -46075 -99597
30684 -29643 -86113
7520 -40604 38542
40335 -75124 -18845
37277 31069 20809
37658 -31074 -15566
41725 -93715 -30610
20265 86355 86929
22270 -10487 -34901
39375 22475 -1631
22231 73294 -8007
20150 64990 -70761
18875 5320 33537
40126 -96190 4570
34318 -5108 -61733
4263 971 -44763
14083 91097 33298
30397 -25189 -5353
32751 -87430 -9956
18643 39042 59015
22290 70358 -5686
25767 53730 3892
30789 30967 -49729
32259 -31990 47193
7115 -79364 74257
10983 33327 -14167
22100 -8557 -32972
33457 -94623 81293
33099 -92780 90101
38101 -4345 13144
36129 -43784 30943
10930 22086 81948
30831 49705 50517
3856 97251 6294
30573 -82488 -46732
39554 1213 28439
9819 -78024 38278
7948 -94145 49281
41746 -81249 -30505
6218 65683 -19687
27251 40507 77227
23067 -53598 13897
38569 -80318 -68639
480 82475 -73402
7702 99017 70505
17591 -617 90352
40761 83900 33496
12299 16480 12129
14696 -43660 -70048
5424 26046 14319
3764 -47948 32373
10564 34763 59047
5337 -77713 -32103
12293 -34559 -20763
6892 2321 -18751
28194 -63003 -27104
973 -69485 27462
16143 -59939 95604
17423 -82636 -99516
9536 -73647 64229
1797 86981 35503
26311 96650 -15699
3837 43951 55886
26232 44934 -24794
2724 81107 81212
822 98767 -13665
16628 71810 21237
39820 -79410 -68215
38063 -6472 25446
36989 57075 20611
10054 -38727 3979
11050 68263 -89575
12497 24205 -25797
30317 -68600 6146
10700 -52231 94913
38147 -54847 26068
10050 87948 -6255
23113 -56191 -92081
29617 66996 -80774
41030 -32998 -10180
28245 -28313 -20211
33309 21231 -3355
23607 13349 -99253
751 -2632 -55364
5006 -82452 67512
1787 -68350 21653
20413 -52908 89442
37693 -80747 -18288
38981 -5314 4845
22833 55376 -39763
21079 -7062 -44482
9911 72107 -51840
23424 86718 -25342
24816 -54543 17349
31033 -44258 89713
36188 43079 35546
23048 97978 -74625
26656 -25559 -53653
6309 49491 -21203
40566 -5618 -71618
2220 -88528 -38798
102 7297 76383
38413 32761 -42629
16518 -55078 59646
35652 6862 34494
4318 -68750 -18236
41238 -23771 79882
35747 32047 34805
40400 -96903 27121
13710 62982 -81024
41693 -45949 27960
39439 68112 51266
16177 55634 15052
31339 79170 -88999
9496 91640 -52452
41730 21975 82637
9992 12783 -29616
33708 79208 -83962
11911 16852 82332
7 -83849 7011
6381 7405 -86235
30761 25290 -22706
5456 -94141 -63170
41057 -42346 -56079
15357 44764 -49419
38891 -75646 30137
33915 23437 25880
10091 71922 -39173
19239 82220 85399
2410 -58765 26008
14372 -12337 90760
10343 -23278 95084
23530 -81226 38605
9609 92450 -85021
37335 17917 40136
20103 72057 -2919
3824 98007 47632
13810 -79349 72817
11017 19362 98212
39515 17916 96362
19773 -47 -93110
2770 -57731 90332
20083 -39008 38885
7247 -4317 66613
32967 47442 36252
11936 -91819 -71896
18455 -26037 -21359
39131 74435 -32281
28925 67803 18868
22272 52971 4246
9687 -21618 60847
34913 73046 13394
15012 -20414 -81300
41139 27605 47245
33035 57552 3271
10637 -9080 -27604
14169 -41247 66155
12009 54185 -42545
15158 -18238 -71415
36446 39444 21810
22943 7402 56917
13090 -80067 -43141
21782 30266 76554
39347 48711 -47153
33672 25604 69904
37544 -5866 51270
32177 51859 -61491
6815 61494 -44267
10715 57496 25852
27851 -4969 -99238
41160 -56446 20470
14058 -843 30953
20895 98428 -58898
27230 -85680 -67289
5677 -32807 93782
25051 55584 13371
18119 -81635 -13272
4828 -98058 80608
9699 -82333 -20415
33579 92623 83050
12008 15353 92522
21039 128 -4859
24555 -52681 -26465
30979 -72787 -46828
17035 98208 -94368
14762 -85757 39002
25425 91603 -57982
13205 -25408 29902
18687 89860 27261
26056 5867 -37001
14519 -91194 92527
21737 -89271 -15836
29044 60782 20761
33829 99719 74132
11740 38457 -39343
10580 14565 40694
42087 44346 -68443
34014 46322 -66553
33393 63519 50789
39345 42475 50961
14135 25860 -13369
25167 -32446 -79031
15339 -47675 -72392
3685 -38830 -33544
24391 1392 42067
36000 78846 11971
21663 -535 83612
41218 2168 24659
22619 -56038 -35387
38331 93398 90853
19482 -58238 -4019
5285 73942 20628
28346 48984 32617
31111 36939 97816
6169 19726 -41602
31611 84354 86009
24477 60136 19920
11601 -18839 75129
18226 36804 79831
35286 -53988 -54711
37651 -8465 -29344
32591 69334 -50364
25735 93573 81029
24978 31307 27462
2424 59393 80827
7279 -77535 -90188
24274 -84992 -96287
27628 -89659 83307
5409 49865 60254
35622 13231 25635
34977 7934 57353
25056 13870 22590
22005 82103 77252
23329 69131 -6449
8766 1208 94042
33354 -16015 -11075
17429 -88367 66952
39822 -28985 -85146
623 -36882 12589
23744 -60147 17562
30443 -28709 593
7276 -35175 86565
22430 -63145 75723
214 83691 -78047
6230 -50946 -62911
14214 21025 -80774
25413 95465 34358
14690 6880 -88951
6372 -18070 -16254
13949 62592 661
28129 34919 -41832
37637 93971 -97563
35610 44448 -60867
18456 -91809 92679
28358 -99109 25988
32671 -80228 -81051
6909 -23506 -8563
32133 -92725 -19545
14195 -53231 9415
26242 54219 -29679
6718 83295 -33086
24885 -79004 -34160
2912 -75985 11934
10030 -70501 32170
41216 -82085 68060
12415 1497 42208
41574 -79675 71082
32931 62600 -71933
18762 15197 62531
3058 -70462 59568
28532 -75264 -97817
24915 -48840 51212
4026 -5368 -21588
23345 -86047 -89336
2853 18287 -28881
29213 79246 96949
2520 3715 -79183
23738 29710 -16400
24487 -46625 -48249
27472 -4673 35109
37124 -63542 -74643
36868 -53219 -70831
40349 25354 -77359
32425 -78414 -79276
15020 -15919 7949
26550 -2952 -96141
9322 74132 14225
5364 -64391 -61073
23598 80972 17666
39113 70079 3117
24652 36721 -42209
27141 -57775 53593
31813 -95977 1788
96 12051 -73404
7708 -6320 71713
30120 90546 17710
20716 59755 98807
37225 88875 31813
25648 -57458 26986
18503 98579 -97610
35639 -94237 41582
33647 39155 -55360
21653 -69976 -40451
38793 83874 -58773
25712 75473 36968
1833 -78845 62077
27442 30088 46246
38826 -92030 -13423
31741 -53483 -11543
31022 -10069 -66782
5044 48779 20679
41247 49704 46441
15016 -53535 20340
6828 24547 74612
9336 -56417 95829
11867 -32423 -14942
24323 53200 29543
19917 -74785 32675
3959 -5258 -47388
16617 -51534 -79255
25885 11367 83072
15824 -66656 50564
8138 93908 -67023
38631 58893 -21808
21519 -26657 91577
30475 -16851 66476
16623 35067 29677
40687 -77943 66975
3659 81252 -55485
29322 10201 -31063
20702 23551 -44154
38280 -78817 -91520
6134 -51423 -8516
34079 86711 93035
3314 -94490 -64596
21026 25340 -87520
38680 13275 58134
27698 -99722 -3843
32760 80629 -27829
960 31804 68990
10083 -36426 10257
13552 -44052 59156
17415 -67127 58291
41760 34478 -44585
1974 93729 -17928
18991 -15879 44202
31989 -24479 -35043
430 81831 -34046
6209 -77431 81960
26633 51105 -85557
35511 43315 17544
32503 27114 -16661
6089 54053 -97174
10427 -44078 53282
4830 24731 -17582
3540 -52741 56072
36655 -73727 84882
9966 67676 60900
25573 92437 -50461
17614 20115 80584
38927 96907 8065
10467 -89821 32323
6985 -9571 -41845
41780 -20926 67791
37180 -16259 77112
12149 -34337 -87775
24909 -50132 89743
10059 89554 32331
24774 3299 42288
4361 -25299 63393
340 -34047 50734
18703 14802 -97685
24951 56633 4942
8972 -34144 -82336
12119 22163 10463
40977 -89125 18064
12556 -27963 37578
30639 8061 -43905
19130 -20629 800
1435 -79053 11423
25111 -6146 94213
15676 -76416 -20608
31700 -54052 -72461
3806 1078 -4003
39144 64384 85638
23129 96382 40040
29741 -23730 -66444
1446 64948 -85191
42021 -70858 -66962
5216 45678 -48042
18092 -18020 -81333
4229 56441 -35554
10800 59553 40132
30695 54946 -99721
1747 50762 39009
41747 -78056 27725
14842 -83454 41252
12499 31450 93968
19458 -18002 -51670
27942 -87476 84174
2420 5744 -17903
41364 -10889 29780
34347 60190 -24685
18088 -24394 27952
8956 -72418 49805
4140 -26653 83752
3400 43146 -20702
30753 61168 -4260
1147 -41415 78235
6152 -40505 -87341
38002 67845 32071
33958 -42767 82468
40218 -56185 5045
24824 -62564 1835
4929 87433 8394
17049 93025 81427
13406 -52628 -13245
32132 -97209 -56086
14450 63238 -95148
22374 -27425 -76203
40780 253 -15267
9380 8842 42179
23034 97166 89423
11400 35676 44256
13445 -96542 92043
6581 -33299 32947
538 93688 -48267
3703 -94223 -7986
28265 -83118 -62091
18957 -24511 -4880
19829 60989 -59043
1562 -32404 4195
2562 -10548 92390
41723 -73417 -1716
16198 -38564 52715
39242 -36782 60170
7382 91508 -45254
39234 -62177 -76138
7345 69309 -46594
39646 -70726 9736
2829 56722 -21606
41837 -26671 20368
21403 55652 -56078
32141 47096 -44258
39051 74273 -56591
40808 51706 17478
29088 -56423 -78029
4120 -90438 -40416
40469 26342 -80198
11251 -21774 64413
24545 -34174 68451
27297 -69479 -47160
21625 -62672 4152
19459 43997 25184
32317 81700 69703
12558 65184 70632
17285 90207 -91796
31785 6689 -77734
13732 -35416 5626
3100 10016 67295
27258 -47242 3076
5302 24662 47165
6987 -12890 -14955
20634 26366 -57880
35048 -64134 26376
26935 44422 -14086
8810 51324 89099
18124 -42966 -17469
3985 -11297 -20659
32939 75635 -27589
37741 36292 -93809
14355 50786 -84377
41650 -7634 -83075
40329 -36889 -53064
23416 14122 -57964
39290 55483 16232
26982 -88214 96258
20346 79233 30189
8158 13578 -67035
1959 77703 -218
7651 -9744 75666
16051 35077 -27078
29175 -97833 37692
3598 79183 68774
37871 -93817 16974
41611 -60214 59542
17340 -40243 -19888
9432 4585 -85935
30390 -90450 -40584
36916 9531 83584
10282 54023 71029
17363 -6848 26561
36605 -40603 20729
31412 -27989 39863
14100 31434 441
35658 82242 -19547
33180 45009 -5400
22785 8362 63333
18748 -16104 -33958
203 39414 -24355
11597 -47952 40660
36653 50761 10426
4615 43394 85021
13127 -69178 32637
38424 -49176 -90199
17349 -13838 -44063
41013 -2125 87111
28780 -52659 -54438
36744 36459 -47661
21095 -53552 -12377
41055 -24766 -75912
13248 89530 29762
26189 -50184 42413
41794 -7226 -33709
40955 75374 32057
15646 -97470 30229
15265 26232 -53094
4849 -44615 96501
10392 -78641 12426
29874 -78451 2187
147 -51513 5579
17010 -70209 -55437
26366 -80720 84484
23171 46392 -25611
21925 -74317 97142
28798 67011 -14371
39675 45426 96051
39461 -4706 87021
27770 19515 69503
25818 6140 -22842
8930 -75218 39954
36399 -15786 -55314
15059 35168 50170
10496 -13164 -94723
35502 -41262 -35977
27900 87170 -40266
30962 -52180 -43450
32603 51751 93104
41742 23282 -73018
35172 85410 3218
30490 -97013 -55986
20787 33026 -24551
26624 -42203 8006
24698 -38838 2491
39662 8710 -4102
24964 40660 40607
28299 17049 6456
15328 12384 -59405
26054 66288 -97317
41979 57932 -16061
9544 3476 63178
19588 -86049 -40235
22406 11436 27309
38551 -81131 -5849
40930 17232 13259
33862 71662 -1874
30359 10755 37784
8938 63533 35282
34317 -25000 71761
28489 64940 34707
1385 42953 36679
27431 46025 34641
41549 -61509 81944
31390 -79362 -73347
25555 39000 28292
14301 25343 28977
19939 -54123 59935
13265 86666 -30369
13275 -78509 -32213
17267 -91834 84641
17817 61259 46806
2191 73159 72195
23019 -12866 -63008
41434 41033 73795
17144 -62599 -81677
7013 -78394 -59704
21974 -4600 19561
34947 -98759 -80430
37805 -94407 -52952
24301 85492 19928
2002 29048 28618
34063 -60375 21157
36732 -65354 9522
19368 8599 -25579
4228 10879 -4607
7512 39938 51445
34795 48022 70247
13893 -63936 16368
3476 58260 -56229
6300 -21804 -21051
15925 56829 -36748
847 42922 -36953
29805 18632 29397
726 -89927 -87432
5850 76041 75366
19671 35625 6458
18264 66694 1597
38915 19747 -52471
40479 95150 86442
12949 70146 -99529
12700 94018 -68747
32523 21931 -38462
20523 -26741 55747
7092 -25197 -83079
1636 -31045 57162
19086 -56193 58771
1757 -43148 57879
12816 17130 -53649
35746 -77267 8095
37720 -83057 -66463
8228 -28983 31778
19690 -11356 -57422
14291 -98281 -81077
17425 87518 -9061
18972 -9235 82297
26211 17837 -36430
32463 33835 88450
41840 81 33721
5240 -51511 -78290
38181 -65279 -95703
8244 -68002 -51222
30815 -6459 -49095
19184 77306 38357
28579 -22502 77819
7730 -13983 93517
15034 54551 -60825
1773 34318 66513
16134 94129 -31206
39101 33100 -83873
36355 -79333 -16634
5164 58497 96320
29544 21903 -59662
40642 -81443 -8994
29910 -35118 38058
13414 -90011 -63110
3130 -15629 45246
17102 -97522 98410
15147 77662 23836
23242 80259 95303
6510 -10621 -96649
10305 -86946 -23825
37037 21893 -28138
26582 12401 65699
33504 50107 -5556
8358 59617 -3647
13521 -45909 74248
26859 60125 52271
16229 -67805 45807
10258 12869 60320
26507 -67380 -7934
42074 -44161 32197
34263 -7401 -10096
33616 54236 -92212
8463 -71311 69783
30222 27977 81737
5645 -84313 -22990
21567 56557 29105
11771 8981 54222
39175 -39867 -7430
32986 29670 4651
36993 -39790 52651
27240 -33251 -36895
34366 -73689 -40741
4568 -70610 73365
29038 71888 85198
14298 60317 -4365
2833 -73401 -30486
32130 20435 76851
13213 -60723 -95989
19481 -87386 111
25350 46962 96203
38047 4612 90811
4835 1685 -60273
33796 602 21929
25444 -21091 -38910
22545 -54818 -21100
34491 -86618 -77133
37039 -85553 -71230
24924 -44789 28630
36310 57703 -9829
4480 96815 10282
10018 -92067 65385
12822 82409 -98604
33465 32695 78584
5408 -3395 -38626
3780 -62121 -78978
25005 -10832 -86985
3954 72038 -45401
19644 87721 -1627
17497 5264 -66864
6931 -51725 -69937
40314 74515 -75351
31269 50063 -13258
23086 12290 -46713
38565 -44954 -36845
20794 20817 14946
6724 -77917 -240
20590 -2259 -46947
31271 76134 23653
26720 42869 19632
40791 75812 16718
30705 -646 -88475
38485 25557 69169
23320 -33844 684
25538 46752 -35589
33211 91673 47799
24406 82628 -32246
28104 -11378 -12666
27234 49307 51042
23106 56199 64395
5882 -62785 -66383
29935 -15970 32154
13800 -90640 12304
25995 75209 10930
