40130 40888
27857 85603 -49040
16282 -96296 -89947
67727 1873 -72902
66648 45593 -45258
7489 -32542 -98953
60691 -28204 60136
21318 -42093 -31829
37678 88575 -33539
39880 -8263 95803
32457 -81155 44710
2881 -95757 83194
69860 66340 88398
15071 4244 -60358
78053 -73779 83014
36921 -8001 84132
51802 -34251 3377
5289 19291 79777
70674 -12417 92309
17778 71185 -35688
44014 -85571 -86628
69008 -17558 15517
54318 42111 -85238
60082 -98027 72970
73792 -85101 -80075
39472 -30729 64770
55640 -6236 90816
78436 64736 -71671
54336 -20920 9850
59461 65886 -84635
24912 -7541 -25854
37477 56929 68027
38141 72059 97666
26877 -77448 -63027
13254 44819 65197
35579 7167 89421
58896 47791 -24581
14850 -72182 -97637
60753 -4099 -30844
3174 -74338 -22118
79412 -78435 93895
9238 25122 85018
10592 32313 93617
39266 97172 29900
68738 37610 -62567
7583 -74406 40320
25200 -97700 -14128
68983 -10507 59312
15529 -48042 62115
58409 -44913 37621
21288 -84849 56593
75862 15083 95087
29998 82168 21193
40336 32426 -81818
39153 65644 -5848
13602 -68486 74647
8491 -95069 -86595
63764 76086 82221
54377 42860 63746
3124 21522 53518
77664 -76644 -20691
1550 -28627 -1590
52397 95332 -40324
47063 59596 -61805
39590 43340 -80880
5736 65049 -47155
19681 79639 75340
10609 -19729 -79556
68368 99385 83866
4789 -10196 98732
71383 -82126 -3199
36524 19656 69025
28724 -40489 63376
72421 -45688 -73278
49007 71770 43389
63236 -32931 -45224
41494 95060 -34251
79465 -85106 32090
34754 78245 36140
58843 -82700 3466
7647 -23242 -91909
13197 -98539 -75829
32708 76560 97599
30402 -32144 -5387
54263 16454 -66636
68175 -92536 5505
43980 29869 -42109
14198 60520 51256
7873 -57440 76861
33123 -70981 -22216
70218 98865 55133
11400 61750 63069
77708 -20868 63150
75291 -38383 92211
34470 17967 43411
26861 -85867 -68723
26992 21276 68529
74513 99875 -9224
33460 -2920 -37212
49542 93427 35729
50328 -24250 -30601
56516 30762 -13656
73691 43251 -53852
71948 43581 -79662
30695 -84350 -92692
48350 -94371 -63816
18571 -4598 43166
54542 9984 -92925
51580 -14828 75393
18569 -24431 -9466
12134 -61616 -30035
71525 77453 -88334
21755 -32583 59872
47141 83826 81211
16145 78069 -68172
41182 78356 23765
74899 -92073 -671
23180 80997 83878
48724 -79402 34852
30041 -63273 -17420
25676 -73658 -80830
58727 23706 -58642
32255 74443 75636
42793 69886 63565
77765 -63822 22534
13469 50096 30952
73286 -11088 -48487
43042 97885 56642
3389 -21777 58867
53179 44529 -63554
18457 -80335 93002
12706 19848 -42006
9623 29786 -54194
55503 -7406 -98144
45153 49097 41632
13277 86855 74175
21239 91010 -52869
21562 -51931 -72304
20510 -32965 -91068
78189 84540 -70380
52920 83129 -99368
14415 -63935 15511
54780 57874 -77995
2142 -28715 -55906
70223 47783 76990
64546 60660 49210
30404 17063 47995
72263 -713 47783
25286 93167 76316
27720 49144 55336
64713 -60981 98154
20782 -48131 86762
23597 99492 -22813
74454 -37046 24900
10621 -50930 22822
54859 90414 67683
10037 87787 76050
10046 -36895 -34943
6957 65038 78153
23078 -32620 -70879
18139 5454 -10167
58225 -58842 -18270
10525 24997 1788
45753 -17354 15403
75416 64090 -86395
66504 -22087 89231
69431 19222 45897
4337 93695 2323
42532 -50560 86025
47920 65209 74693
80735 71361 -889
983 -3731 55781
21352 94494 62228
20336 11019 43180
73268 41662 6687
66075 -71049 78526
16211 -42702 52154
38803 -64277 46927
31840 -69140 44487
38372 -70702 -95202
57245 -91647 -51758
78190 37049 -32384
70898 49598 99976
48184 56961 59556
23698 95858 68410
11012 -42460 -75170
39292 71700 -17844
21406 -16879 -56190
67347 -47858 75423
34442 -62167 -16672
16273 74504 8356
30105 -72758 -50777
77225 68668 1829
45459 50412 -23477
51350 -97563 30248
64137 -55878 -53935
80387 -44349 47278
5433 -48459 37147
43605 -44680 -78113
7440 -80558 -35276
16950 -23998 22911
33092 -2105 -64553
80129 -14127 18450
47991 -78409 82721
42409 20790 47405
79166 -5870 -8625
39161 -55570 -42390
34773 -36423 41168
26461 51023 -91975
22165 77418 54535
25139 37736 -98964
74676 4186 -15198
58462 -99542 -64404
66278 44388 48616
4917 -32047 -63848
51235 35752 -36978
10406 13973 6997
9387 45573 -70334
36845 -86585 19374
14457 63294 1168
29594 88604 97697
27204 33672 -1748
65818 -17063 15346
26520 -85615 -68663
55334 2155 -34045
61975 39270 -10035
63184 57700 10370
56703 16095 -35787
33394 16587 92939
64252 -81504 -80242
41013 -35959 -10852
81012 -50150 -70787
6074 -69581 86422
24456 -57053 96992
27233 -18008 -48150
79797 -51209 36200
46700 65783 96454
10551 38572 14286
43921 61904 -84989
6987 16794 -58955
59070 -18790 70396
55845 -99668 -88879
24155 -81359 -37433
17492 92845 -83533
5370 13502 -41737
60686 -7167 1745
57088 68817 9819
36552 4794 -15231
26137 -43339 -39860
29639 -72136 14686
4698 -15188 -64950
18997 -8773 1456
12151 -70349 47053
4236 67935 -83127
34002 -94566 -52111
60461 -55055 2483
67814 26553 -64103
22187 83730 57392
65122 -53755 -71496
18189 13470 93312
74594 10053 29124
13219 8408 -28640
38246 -98707 3534
6186 30609 31376
51583 -53774 -2019
73435 80986 73047
76829 68415 35241
355 -64400 -99343
33472 37106 2744
41972 -96237 84250
969 -89929 40791
18036 92177 -11783
37998 -93959 69290
15562 -43226 -71530
6854 -65057 9111
77594 56424 19010
55183 -55543 -57084
4025 49570 -84875
16665 41471 60883
76391 -17545 30456
25908 -68649 -51027
14102 -85652 -47032
22117 -37075 -41247
45954 -48291 -8958
58674 -86208 -41704
61022 31204 -33669
4890 -44564 -65956
3048 15285 -44800
14579 -15538 18414
29614 11233 -70972
63348 84220 1753
56244 75218 -26503
75206 -22428 39263
28971 40918 -51452
21905 69696 -58576
24131 53888 67783
29485 48995 -90327
57821 -2008 69438
38131 55467 86150
16786 84193 -90470
18872 88025 -28940
59400 61581 27634
48879 14634 57504
10744 8405 56947
57425 22651 15321
49015 88763 -7216
37400 90913 -45644
38450 35095 -9121
15607 2421 -99271
59045 -52430 38058
64739 21938 44851
16581 14139 -23035
12303 81787 95599
80213 -16480 67616
74951 23820 -2916
76424 -51542 57012
31936 -57521 -84309
39971 -69438 16433
71917 -12425 -61810
59608 -85645 -6267
10896 87640 -32858
44053 55018 -82202
15221 27382 31851
18820 -18774 -99411
22980 -78149 35487
37783 54110 -21831
46344 45725 -32644
73590 -14716 82371
31915 -10690 -20831
75335 -55030 40318
71052 -86267 42511
58077 -41364 44109
71202 -9887 -84774
57453 76126 3865
10886 21922 -79443
23429 -71882 -53785
11892 70879 -26094
75446 98141 -50766
68363 -71786 75616
48662 64836 -16788
4488 37353 -9128
46692 38728 -84354
2123 -3985 -50524
61837 -77234 -13653
71983 87504 -61935
68657 -62339 -49354
24249 -81596 89733
15977 68814 82352
78519 -47557 -52897
24327 34630 56813
104 -15437 26976
9836 61727 19423
19278 -51688 80502
60694 -57663 8779
43905 36351 39918
34071 -79550 41810
21661 62635 2583
24770 -67591 -27167
33238 649 -83158
68776 -43968 -59437
39028 86606 -35127
10504 49954 35467
18346 45561 79228
47012 11270 -57802
60503 -75628 26448
17041 -89534 13363
14848 17070 95796
8734 -857 32758
17735 12409 -98302
75568 -29567 -28261
64387 -47516 60172
27970 41900 -63415
28196 -88212 70060
18250 59930 -69540
29677 24205 -76068
10101 48379 -28104
64165 -12918 -37486
29590 -26439 1205
31331 -83874 45058
32118 79136 97740
59142 -7954 47488
4594 -25596 85506
14747 12247 58986
52751 22626 67455
9767 -94962 98254
33995 29482 12057
7105 -28404 -63149
21313 -88360 -44637
33865 -16499 -5515
30014 30338 6003
7495 29296 -95306
60327 -27994 -51205
58380 72503 74220
43996 90391 12379
14158 -79791 -49361
26320 -81659 -43592
21652 96784 -23735
22064 -23727 38280
63699 59828 59009
17610 -96854 93110
14400 4680 70083
17156 -98868 67844
16551 73258 -37871
28119 -15477 -65729
78471 -80552 -31533
71614 46621 -7805
69009 -44382 21593
73097 47930 -60527
49648 42589 -58969
80987 -66168 -62127
17543 66189 87740
13529 35528 -39649
69263 -66569 16453
61589 -47485 -83814
53352 12947 -35392
44271 46004 -58205
2337 -61193 14504
56541 -82378 17824
62567 27068 -91952
31619 -89373 9366
20833 -75629 6310
30836 -224 22037
21104 -17393 -52765
6696 -85204 -31918
21890 -73364 80797
18224 79879 2077
35535 16211 -52942
11526 -81060 89267
63232 11309 -13485
38467 91761 -29099
35032 26779 -72223
17342 19051 89875
20742 -1192 -19660
32558 49467 81188
58113 -73035 -73897
52655 89877 -90101
41304 -67832 68712
19223 81874 81232
57853 -17276 -42443
17082 -59079 -62280
63799 73569 73908
28949 -78444 -71726
74371 51504 -46995
1156 6285 98533
48409 6778 71286
48877 -38389 -98819
69327 22431 -16325
71079 84902 82086
52492 68127 -66727
37047 -25712 -7031
75208 86392 -68608
65988 -24778 -427
12529 6897 90082
67122 -43438 -7158
48077 65303 -28974
36020 60266 45211
78765 -81286 36655
55166 57014 -98612
73746 -72511 42203
5008 84337 27630
15144 -51472 27788
12315 66381 -77143
53641 89010 -60339
72286 -43146 -30749
44942 -93231 -80154
17706 -15477 -29781
53113 76405 -87716
75905 -81531 93078
51429 45500 91882
27992 60829 -91427
22206 -582 7792
41924 36734 33135
27111 68772 -92207
59846 33302 7989
26171 -93921 -35776
78107 -77633 83755
434 55987 -5507
8775 59289 -47906
17494 33 64478
9759 21326 -74107
33477 11273 -6649
26295 -10681 3311
52652 37243 86476
63304 -10032 95728
37632 53373 -52665
53419 -87774 -15524
18670 -41089 -48960
70726 43583 31316
53733 21586 -68680
11667 31326 26450
48904 12138 -33677
24100 -59152 -1211
441 58774 63080
48148 -58197 31307
32952 96160 56004
38869 -7611 6990
79500 -91757 -37299
11968 75557 -78490
57057 82019 -57707
10745 -60694 97403
73127 89458 77490
57233 -16416 83527
70238 -2854 -46146
1355 -38431 -19642
18622 69331 85763
48057 17853 73953
45641 -56723 -42110
17265 27705 -24498
55095 81310 -78201
18681 14113 -15699
37336 65772 76392
72996 26517 93881
28682 -70838 43983
18201 -84894 -30804
29586 -74877 9702
16583 11286 16850
79772 78254 43755
18081 -76235 91408
28042 -81611 -147
66594 -80639 3607
35050 -9203 -48579
67471 90239 -97216
26369 83753 -81049
29152 -41925 37114
49917 41176 35654
8479 64930 4484
37774 -33128 58547
13996 81658 97314
4759 91553 9434
69010 -50120 -96670
76910 21120 43475
36726 -48441 75561
13791 15166 98441
28576 -93620 10585
76828 64868 60446
25151 91266 90931
2277 -14886 65166
79766 73755 56758
56716 -32570 88458
44604 83203 80457
77083 90685 -17202
70701 -58685 -1987
60856 -38556 44818
62611 -91916 17467
61596 -54850 90373
14357 49627 -20127
53927 -84805 91308
51475 45344 45774
74195 27031 90903
55945 74429 -29739
32748 83989 60677
76959 97745 -87521
48713 64229 -5208
11678 -73330 45712
39727 -67290 57621
58248 89115 -55960
49997 9866 73241
33533 -72819 -90035
52493 36209 83681
4291 86633 95670
10879 -1697 -29403
76298 -41610 -63401
56921 -74828 36936
890 -39479 -21422
60671 -70582 27458
59271 -55908 -21772
4528 -28887 30682
70858 71880 84924
48402 43916 5900
78171 99493 10136
59862 -62303 16355
56586 88921 -98715
66823 -20248 -4016
60118 9117 -65760
27363 -19570 38991
46012 51413 13949
72129 43433 15734
71249 -2616 -24629
60996 16032 74225
29471 58236 -27722
19469 17202 33765
68534 -22397 -1982
75452 -53164 28177
66064 31478 -39255
49157 59539 -52916
3051 -24884 52674
48927 -74468 20618
38997 14590 63049
10120 -43595 44135
59789 94103 12439
51898 79524 57020
61387 15393 10585
64221 -22799 -39317
42364 42811 13765
8168 -25150 5629
12137 -66820 -27423
38878 22947 98662
79636 89808 -97578
44710 45638 -6460
5281 -36064 -59079
64187 -78210 99021
50489 -90234 55666
76028 -77566 53580
34899 18059 -91120
44949 -72787 -79361
72511 -53569 -3328
19472 -36997 -81435
49437 -23783 -25080
29795 15070 -36373
54547 96560 -51849
60394 28113 39781
20079 -57951 -39321
75463 12732 -71934
15157 -81503 78151
49756 -34932 10900
6008 -56135 -68077
32896 26383 85237
74393 -97358 -94242
40616 -66371 -83788
7342 -110 -61390
48432 -81099 -50698
25002 -6465 60602
64481 -48994 -85587
31474 -20775 79832
15679 -25478 20585
57221 75095 22896
17741 -77257 -39181
61230 19593 74949
48622 53790 -14530
25438 75164 32080
4893 -64014 39053
66515 60291 -35586
75369 76916 -75068
44497 -35947 -82198
34097 -59919 -68552
25704 -56205 -58752
73332 -44818 70003
15377 -14385 -55885
29338 4283 56899
76107 89293 -1371
73778 52915 31731
35352 -91619 27886
48576 -41878 4703
32878 68783 -9819
48248 -51964 10714
34888 12752 -58749
55434 43863 42719
16542 -77978 -63517
60870 22843 25027
27722 -62687 61641
53096 -95713 94059
13018 -68460 -82072
24512 -98684 79737
31016 72859 72160
6469 39245 -61873
48492 58421 14891
73572 -12410 14991
61608 -22507 -32069
61779 9123 76657
77977 -17329 94054
37413 82786 -69003
10659 10438 85839
65827 25431 22483
7911 39349 -145
43395 -72649 89433
47026 -88294 65529
43179 -15794 -64012
62182 10613 95957
12340 10685 47637
72463 22821 -79062
2000 4930 95001
78749 39570 -37853
433 87645 -824
70659 59582 4180
74697 -3092 -36088
30678 -58736 12446
69830 11967 75324
40257 -43887 39092
30033 -37333 22960
73950 84691 78192
48384 -64670 -84489
61873 -15450 30394
45779 -89470 -73548
15235 -9473 -39209
35187 -43677 12056
53284 53314 90097
66114 98406 -33972
43027 -33877 12808
612 1402 97553
58648 67435 36632
34350 -94085 -75522
7999 39500 75360
33482 -66809 6231
29927 75727 -62011
71929 98390 84503
22952 -40074 43012
50284 -54497 85538
75829 -69644 -85240
71556 71480 -28423
55598 16823 -2803
68325 -59158 56753
12523 -4738 72467
12694 35545 -27083
22210 33958 87092
43476 9364 -34663
45586 -50359 48271
49658 -50934 69491
79756 -74849 67794
78786 -12814 16283
78604 -93685 -64403
3959 69175 99424
24328 -28362 5049
20980 49732 56752
65351 -84135 -95539
51697 51597 56303
27293 63474 -31619
14083 -84497 98795
13983 -16207 -52418
20865 52401 -75214
50612 -79776 -52831
14451 77891 -46400
68010 -79012 -66917
18568 -37191 33320
53345 3798 -65662
46607 53828 -78107
29015 -44864 -95313
26338 -33578 37025
6773 13362 -77722
53362 -46837 -16847
59156 -26580 -86450
4940 64000 70655
3325 39016 23071
63961 52875 -56025
19730 -85714 65715
21208 42559 -9791
18579 -77473 36142
59151 -84855 -21416
40272 13902 -1833
1896 -25548 82137
61273 81192 -15379
35636 -75659 2229
52819 94251 63004
65343 33981 70453
26404 -36504 10556
17398 89670 69905
47150 -34728 -54724
12531 -44385 67419
44427 37638 10095
69871 60293 -2648
37716 -96407 95258
42446 -27459 -63864
3911 -96020 15426
70847 -31059 -64671
32475 -43411 -4541
17960 60823 -2455
63844 -99015 18034
76111 -9055 -26222
53394 -90448 -98199
29946 35745 -60449
55656 -54467 -17065
64370 -69458 -69135
61603 -13656 95027
20190 84477 90238
46390 8366 -29874
20565 -92137 81607
58242 69206 50490
43734 -49754 11947
4303 -10661 -17853
14771 20911 -76036
48729 -49774 -75026
65345 73789 16512
11957 23900 -49972
22169 -39475 89682
38078 72184 84588
77942 -6217 -54302
15644 18594 -8592
72642 -58045 39275
38305 34532 85183
5523 59669 14384
26485 -72880 -88504
50222 75169 97721
20827 -32314 -3436
60836 24487 -60960
32323 -9944 -36986
46504 -44038 90681
56844 -79255 -72152
77742 49757 24429
47031 48023 -82917
29786 46221 4363
52785 88847 46048
53576 -46369 -49623
45178 57837 63964
68515 -3855 -98781
24358 -97366 23283
30185 -93475 37328
30574 31558 -76100
45066 -19299 -30070
20927 -84210 -18177
69654 16766 -44895
27613 -97327 -73024
72873 -62871 -52915
18368 -66944 87930
1431 -92977 -824
26414 69599 95255
65891 24582 -51655
60447 45197 37154
4473 -43877 -71222
15230 68813 -41706
62089 -83919 -71896
54695 20310 -71616
75835 -68519 -80392
75800 80151 -27710
52615 19560 -24145
25962 -3646 52913
40723 -88937 89210
23810 -75121 -41157
77805 -88629 88385
64918 1192 -67268
48230 -48426 -41530
76191 81069 87599
80481 -30976 -51445
36852 21220 5865
75489 -34816 40985
53681 -47283 63873
55174 39370 91609
18173 -8809 -26600
74612 -56107 65742
18974 9290 -26452
47763 -70434 -18066
70100 21336 37147
30055 -40517 -21299
70378 -84325 38618
57358 -26493 -30666
46288 -52689 73889
24187 10473 -11700
14232 79194 166
73109 11288 65523
1297 -3719 75036
53000 -46195 -22621
11235 150 -24038
73827 -42759 68470
67639 81848 -57212
64851 -68083 70277
26808 -46456 -44789
11479 80924 77034
15795 53702 40043
43100 -62875 34711
25487 3716 44304
20804 -41586 61501
61159 -81766 80802
46641 44197 90484
10866 62287 89654
39678 91429 18343
60332 50961 11253
64914 88192 15133
21008 92523 -21499
67872 -83546 -96117
41281 57003 33072
54490 -8345 -11245
23274 -10285 94271
15505 13149 30305
53710 -80251 -5905
11030 74313 -6931
34923 -4644 -65433
36027 42100 79800
8405 -44793 -76658
3606 -40243 -88184
68753 21083 50632
62942 68006 -67834
73573 56285 20718
31167 5875 24160
3191 41856 -64696
31242 50107 83217
49778 46644 74211
56295 -52439 8718
79409 -13672 76600
78706 79390 -35565
73928 65957 89360
40846 -64409 12078
17640 66263 37179
20399 -74620 47750
41161 -23644 -97224
32307 -88828 87945
25856 -61875 -47095
66286 66374 63311
64040 -77708 -47307
7670 -74841 -34587
71995 -33807 -37458
10732 -25890 -64918
46671 -7633 24422
25264 -45196 30185
65836 -41364 -31963
16514 -63263 10405
25546 37853 2288
46440 -39409 -6234
56632 -39072 24099
41220 -47834 -98935
15166 65673 -47015
31926 -17576 21421
55268 -18067 -98978
44854 -3645 -49727
42420 483 95789
57080 78579 93720
72546 89947 41394
29976 26171 -70274
2486 62306 -34246
46570 -42118 -76478
15376 -46796 88903
48082 39947 -38586
57527 82573 -28681
30058 -51568 62577
68424 76909 -95139
11340 64839 -47717
48758 75146 49346
37325 -11859 -32550
80949 37007 -98146
28104 72804 86173
2718 50790 -71458
5920 -43544 -80713
4252 -41600 -21983
51338 -90978 18224
34992 -69 16436
12223 -94407 -98455
58894 96915 -87444
78380 8138 -31660
41485 88328 -34027
37334 -27611 5465
22162 95387 70955
62161 -82893 -64098
32814 -82084 -61317
67086 12007 32820
19764 -57708 -94989
34533 -49028 -6651
30284 -54117 -33952
61444 27012 31409
76032 -98775 3433
74020 -58511 -95898
22988 40960 -83298
19300 -25045 33603
65311 18211 -5151
6313 77229 97846
66985 63329 -38613
26136 -53530 44643
16597 98673 30080
43313 40527 49447
32025 42134 -30445
30548 33816 36297
64522 -95632 83213
58021 76895 66214
45520 -24674 68099
75859 -99439 43018
36178 -90190 -30265
78200 -75670 -59993
16430 -82026 92871
45080 -97361 -96222
61807 77233 -18063
59579 94889 -89968
17524 -41670 70992
45981 15060 14512
79580 6669 6469
50522 48612 80651
64043 -88031 -21401
60111 85649 -23101
70112 44294 -29411
53921 -18661 28656
55917 89582 20227
49296 82789 -31686
47403 -76822 -92944
36411 -66660 82255
47670 19347 -60230
12979 42299 49947
22886 45021 50432
59685 -70100 -28416
41433 16616 -52948
76672 -65921 53723
25729 13859 63464
24674 -1553 6762
67710 32220 -81472
6996 -60690 -76582
14439 83389 72515
75327 -65683 -31499
19558 54514 -79008
73085 78061 49277
43647 -7460 -17275
61441 2257 82052
15380 -91551 83818
47826 14226 26169
10292 -9860 -58527
59303 30400 -22949
27966 -6555 -85685
34365 -97273 -77822
79727 -55460 -5795
51025 58257 51004
47719 51037 -53706
59279 44954 79929
55022 -61195 -37846
54213 58429 63025
39138 97916 29248
15002 -67000 -62430
58318 87208 -87950
14086 75401 45550
43932 -57236 73710
35196 -17454 -18697
49729 22044 26366
68998 -68465 57597
58867 -64356 61794
509 68313 31571
35771 -76435 85709
59007 19234 -38337
60284 -18486 21536
37642 -83736 -17295
60144 -98796 -32876
38768 -37986 -64992
10777 -7975 -45547
39603 -98848 24984
47216 11040 42148
29691 -43776 7434
44348 -14749 24376
20915 23137 -40239
47726 89956 -73566
288 41700 -24248
20822 -87974 -94097
7588 4092 -61964
29712 93648 -40522
28427 82464 -53666
57442 -32242 85083
67520 47252 -96937
65475 82942 -51636
80689 41125 -71531
56862 31825 74857
13744 -88752 -38773
32293 -33537 -12095
79798 -16967 13867
41303 -84634 -79665
27308 3447 -38238
38150 13376 -36481
50339 -9424 90199
76413 78020 90815
18968 24378 82278
26285 -16752 2709
75480 25692 -64109
75843 19799 46150
19480 -90350 75635
19700 -54601 -50412
20075 -35227 -71288
15467 -331 98311
37289 15065 34235
77454 33033 -9965
2417 -72893 -41205
76850 -32048 79773
30154 -92346 21131
9946 49852 72834
7414 5821 1515
50258 35070 -48801
56566 -80491 -10504
69872 -9646 -89941
19433 -13183 -27806
13690 32325 9416
22956 -41275 -23552
34789 -45231 67578
11871 31471 -29843
3328 -44997 -30990
38541 95624 -84068
42497 36977 -15217
70678 122 97891
28412 35542 -2829
51786 66902 -26863
37279 -6591 78970
61257 -79056 39224
1651 -34397 -27808
53172 -88543 28522
20998 -44763 82829
43381 36035 -53065
71647 77175 69676
35460 -27546 -45018
45995 11918 24164
46508 -18126 -93194
80322 -49588 -30306
9379 -75886 -94737
78252 -14668 19524
35747 61744 -39116
15269 -81355 59114
840 -58634 -56742
64724 10327 24214
63800 -70578 -54973
38196 19055 -97775
38339 -64361 18820
4484 -25153 -71296
8344 39424 72060
69942 -14665 99064
80785 -46206 -48095
60253 -91194 27553
63233 82848 -56833
5625 89795 -2216
38245 -68957 24928
20616 -47417 -34536
22793 97471 -15914
30699 89845 -46522
3399 -88281 -43709
61186 85364 64960
8684 -73454 -50567
35329 -56526 45883
80366 80181 8122
3463 31122 32185
68674 -2703 -15192
50829 60535 45790
52778 70743 96871
77065 35978 19190
34018 82613 99405
39039 3907 -9692
49177 64949 3036
80865 -62111 86351
17150 -15169 28547
48442 -4328 -7185
43368 -5889 40701
22153 74518 45909
36207 11745 -95899
12439 18366 13994
23342 -83737 94127
10614 14304 -36544
48065 -47747 -83709
12794 -1063 -58438
44803 -15802 -15799
42782 -5293 18641
55844 -65410 -155
4660 52566 58736
38023 -34649 -70976
26778 13838 -80267
48273 -77600 -50954
23080 80489 12846
22315 -35776 65481
48049 -16071 -30798
32426 25093 -38588
56365 64527 10512
62688 -59453 -4256
27007 -23405 28148
23612 46297 -35547
67170 81203 25508
6799 -60458 70066
45102 86960 -61946
23521 -46808 -25471
5780 -14668 -60348
2870 -45757 89958
53214 28014 -92746
23155 -58789 59049
64722 28057 17476
13267 -96384 51039
61469 -61932 69806
9466 20551 10032
80653 69873 -7444
55541 44191 46786
8300 90736 -6443
79172 96383 -41523
2339 48625 -86363
12173 92779 27973
17842 -87382 53106
2094 10330 -54106
78122 98930 70802
40784 -42473 -7184
64773 47302 -78564
6516 74091 -75539
11804 -61595 5788
66757 36498 73090
3579 -41049 -76116
70156 3110 -42540
41540 5785 -39954
48338 -81872 1395
51829 84413 -17814
49804 3324 68406
1461 66516 65339
26226 -44328 -35702
11346 18832 -70648
38607 -11108 -4542
9929 20977 84379
79549 4930 -31493
64944 31771 46483
51727 -63643 76689
20410 94265 -56427
58868 26652 -35329
3597 5942 -91823
40626 24832 -13928
45998 11843 -56763
45864 -61136 -83746
3690 41800 -10073
49294 63946 -71859
78831 -57041 -73248
45145 16541 -33604
27465 -31639 -32852
60367 -26568 -69928
40632 6619 62835
18389 -27250 -98310
74372 -73363 93163
31925 38594 -44957
73783 2279 -26925
70574 85504 -8368
58579 22203 -60108
35491 81247 24676
15443 26759 -19287
62337 9908 -46212
27383 -86064 44713
45917 81281 -74277
2423 54462 17044
45585 -20334 -62717
65318 36865 -28944
15953 -60467 -92600
614 21951 28483
76941 24544 -89796
25346 86959 -88238
63757 -13547 46574
54383 42384 -15735
40833 -75775 10788
57516 -32836 -69895
62637 -92436 83029
25863 90888 59826
75182 7391 -75849
74717 -10872 25347
41606 -45965 -49122
58130 55277 75190
56881 -35769 -46677
37026 -8998 -10509
12809 -86619 59257
70915 26113 40597
76250 14669 -60858
65216 17851 37998
14694 -52380 28157
50483 75494 -21230
35714 -51899 64439
14111 50400 -33171
71856 15264 39250
8858 13915 6143
71914 -93975 -19135
71116 -70232 72760
12955 51999 40332
20790 94072 42698
59659 1515 -13719
46235 5074 -94160
15444 -66364 -98858
67656 6771 -32546
64578 78762 -78387
61999 -44828 6005
1160 -7938 23549
70906 -58257 -85194
43709 -58468 -99732
9195 -97076 40610
44498 72458 -52377
51068 7221 33775
15430 -91597 58694
48823 18503 -53019
34382 85851 -33108
31202 -41137 -79565
47740 -38352 -15189
48612 39738 -84921
48293 18817 -40889
30946 -2531 -81712
7274 51566 57653
49728 49137 49632
47883 86821 -46874
58642 -88368 -87149
5865 -8427 -53621
9076 -43112 -15296
10634 -13281 -98989
43754 -93556 73565
62513 -40803 98244
59263 15913 -3541
48601 93098 32094
3025 -53301 94322
6610 46552 95342
3840 -56712 53503
28792 -60545 -49413
20104 -44635 19982
40201 4036 60100
10125 92827 33777
13765 -34226 70053
23802 -65036 -51718
60475 15629 44153
60376 84448 -80830
23137 5802 1335
73979 -67097 -76763
22920 -49551 -60221
40952 5704 -10810
16734 60452 -53273
8158 -3808 67563
6518 -33127 -83315
61723 22263 2617
9847 22908 -11984
16057 -28339 97561
45261 80332 -92817
56744 54475 -37318
37870 65006 93002
12624 237 60210
29037 5090 85537
67672 -67982 64376
14585 2678 49461
68321 -85506 -7217
29049 94799 36415
15411 -45855 -90715
73677 3895 -77964
68351 -45015 -50680
63773 47404 -2968
24488 -91998 -11080
7160 41628 -1645
75742 -67264 87800
65431 96976 84208
42634 -34572 77288
75772 21071 17940
29863 -20601 -50557
74895 -86583 53090
39322 89029 28712
4861 54502 48979
47244 45698 96848
19222 34295 87780
7089 65801 41158
52092 -87402 50405
57048 -45111 87505
56328 -44459 -76854
57978 75308 49681
32678 -79119 -77773
27135 -64391 -85788
10958 77412 44722
8542 8576 45926
32738 -73563 -28626
1562 -43874 38355
39586 -55835 81538
6285 -15454 81152
38631 -68277 -30592
40126 84932 -20899
49288 27717 -56137
27567 75737 97749
53895 -18962 7215
36131 35692 -41446
4013 42578 -48189
79822 68583 25019
65057 -26654 71919
79738 -52360 50014
16394 82946 42181
30747 3790 86049
37427 4619 98964
65451 4194 50654
41299 27851 53971
41337 -32105 -11443
33343 -94097 13055
4957 47841 -33070
499 -53473 29893
71752 51392 -48321
69247 86298 -77633
41582 -81146 -19118
10532 831 -89236
41613 22822 30510
28432 -31224 -21160
65653 -37938 -4456
71104 -23619 -73126
7145 56771 -92488
1968 99386 9023
66312 -32921 -36848
74480 -1500 40193
44570 -87500 -2953
62286 -67215 16157
16362 -9646 30874
29102 -50740 84673
58735 -45415 22153
74259 -5724 19819
15727 -86409 -17366
54311 -64030 -81241
28804 81151 -57753
64328 -8313 23805
74733 60990 88785
27130 -27351 -35437
8859 81708 73572
53772 53002 22622
7369 32532 -76906
5354 -56262 24727
73665 -26251 -35442
33069 -8746 -66918
5622 -23445 59858
61221 10998 -38261
47174 36678 -30046
21174 -24794 -22248
64074 -93554 86123
29844 99088 1288
72752 -54836 29627
56212 -95079 -28744
39604 -40005 -22531
66465 -44767 19481
78128 -30469 -10455
74223 -12497 11888
70467 -88674 94953
42351 92382 57957
15989 -19362 3988
78321 27231 -95312
69723 -13251 52936
15792 45522 -89117
53404 92906 -92652
74700 -41738 -9153
6264 87101 1704
56192 52080 75569
3949 -75281 -52843
42664 -9555 45293
518 -8810 -80928
17090 32182 -10126
61812 -58743 44490
12724 64275 47645
77661 80984 47576
57399 -96666 -31520
30674 69658 -90700
